time,alpha,beta,value,repro
8.996589,-0.7275333,-2.464605,0.000955943,4.156274E-05
42.98559,-0.4502191,-2.26855,0.005821956,4.377411E-05
13.7738,-0.6684234,1.54875,0.00152114,4.346114E-05
28.16989,-0.824025,-1.93359,0.00410621,4.322326E-05
16.36246,-1.304832,-2.741428,0.002435639,4.428434E-05
28.05092,3.426861,-4.317655,0.003354838,4.356933E-05
8.696701,-1.248952,0.1789584,0.001287002,4.766676E-05
45.47409,-0.5679728,-2.725069,0.004914591,3.96338E-05
29.23767,-2.210026,-0.4788418,0.003795107,4.572418E-05
34.20253,-0.3946012,-4.812211,0.003118351,3.802868E-05
17.50986,-3.350091,0.7797325,0.001885726,4.599332E-05
21.18292,-1.83781,-1.04426,0.002314261,4.060108E-05
11.60907,0.01377104,-1.700748,0.001647584,4.992677E-05
15.13257,-0.09156095,-3.509155,0.001999463,4.346659E-05
24.40536,2.987895,-0.7657912,0.002451993,4.086654E-05
29.55246,0.002104647,-1.353474,0.003076259,3.662213E-05
11.54221,-0.8136642,-4.605803,0.001666028,4.16507E-05
52.8302,-1.833987,1.686752,0.005634111,3.885594E-05
