time,alpha,beta,value,repro
2.0638,1.8046,-4.396478,5.632704E-05,2.816352E-05
13.52485,-3.348577,-0.2287471,0.001678752,4.304492E-05
3.412361,2.301524,-3.956118,0.0002348838,3.91473E-05
5.973694,3.896394,1.305375,0.0008526035,4.487387E-05
4.990223,-2.363382,-3.407355,0.000587209,4.516992E-05
8.341293,0.4123242,-4.330617,0.0007366161,4.092311E-05
2.605667,-4.499375,2.508404,0.0002245876,3.743127E-05
14.63689,-0.8966586,-2.132814,0.001855898,3.866454E-05
6.332626,-2.833511,1.803121,0.000959731,4.570148E-05
6.789085,-2.499178,-4.997464,0.0007976507,3.988254E-05
4.047348,-3.721558,-2.223176,0.000275498,3.935686E-05
5.482361,-0.6839603,-1.642594,0.0003476472,3.476472E-05
1.654541,-1.785298,-4.996256,0.0001630565,5.435216E-05
2.82309,-4.733513,0.0007040662,0.0001701597,2.835995E-05
7.470055,3.950657,-1.262404,0.0007709161,4.057453E-05
6.643692,-4.371913,-3.213817,0.0006409568,3.770334E-05
4.961609,2.22933,-3.724877,0.0003365124,2.588557E-05
9.842125,-4.991226,-2.327626,0.0009984256,4.160107E-05
