error
1.446653912257216
1.513453398475497
5.081365327222183
4.326531162501051
3.235483392018816
2.6926879472458674
2.8188964040575146
0.8488140398451889
1.6660136217243922
1.166255328080481
2.749493377295461
2.9296819632496636
1.3413596423746874
6.253945273230952
3.3229241167001047
2.404854822121557
1.526405385409652
4.483710534074555
