time,alpha,beta,value,repro
24.28918,-0.3236732,-2.979455,0.003657747,4.689419E-05
75.44319,-0.9989918,-2.225456,0.01135312,4.523157E-05
48.66411,-1.515663,2.207693,0.006393649,4.320033E-05
68.3564,-0.6169796,-2.352039,0.01012562,4.480364E-05
35.59592,-2.452235,-3.491209,0.005083565,4.382383E-05
58.35538,2.389907,-2.645591,0.007132446,4.349052E-05
23.42432,-1.215601,-0.02556621,0.003992262,5.118284E-05
70.16074,-0.1520184,-2.947541,0.00796959,4.004819E-05
48.67154,-1.244327,-1.021202,0.007674224,4.651045E-05
57.46869,-0.04232863,-3.549205,0.006205412,3.830501E-05
28.737,-3.335181,0.802197,0.003890835,4.577453E-05
39.01312,-2.482949,-0.2516704,0.004951785,4.382111E-05
27.44513,0.365073,-2.93253,0.004179141,4.916637E-05
31.26636,-1.139623,-1.572691,0.004651466,4.429968E-05
46.79645,2.722739,-2.175726,0.00716821,4.397675E-05
52.00665,-0.9197446,-2.217897,0.006006796,4.004531E-05
28.94788,-0.7701365,-1.322324,0.004104692,4.366693E-05
74.31818,-1.72695,1.896159,0.01014765,4.059061E-05
