time,alpha,beta,value,repro
69.60121,2.694872,1.679251,0.009809672,4.418771E-05
77.51883,2.874386,4.334957,0.01091732,4.567918E-05
51.24741,-0.5917198,3.835011,0.006111185,4.185743E-05
107.8464,2.689482,3.968657,0.01306862,4.270792E-05
68.04208,3.554573,4.311503,0.009022446,4.603289E-05
49.30295,3.03331,-0.001980839,0.006611489,4.211139E-05
70.26248,1.820758,4.8687,0.008068687,4.663981E-05
42.06299,0.5290024,3.925973,0.005067925,4.692523E-05
29.20319,3.995586,4.949338,0.004341126,4.618219E-05
55.39691,2.043225,3.228526,0.006465658,4.339368E-05
74.32959,1.09236,2.043165,0.00780958,4.462617E-05
43.54675,2.586046,4.558475,0.004566776,4.077478E-05
27.73267,4.07744,2.782079,0.003090272,4.68223E-05
41.89618,3.272883,3.668534,0.005379966,4.598262E-05
69.90497,0.5524206,3.737639,0.007810061,4.244598E-05
34.19287,1.62539,3.780734,0.003989082,4.155294E-05
54.1239,4.810827,2.433939,0.005386679,4.488899E-05
69.60876,3.445601,3.983492,0.007306356,4.175061E-05
