time,alpha,beta,value,repro
5.288455,-3.814377,-3.713552,0.0004453998,3.711665E-05
31.6531,-0.5417677,-4.10228,0.003671548,4.125335E-05
9.009281,-0.6231834,1.759153,0.0008070843,3.668565E-05
22.12014,2.186248,0.100279,0.002742625,4.353372E-05
10.87521,-1.150433,-3.325689,0.001525368,4.622327E-05
22.20607,-0.1497896,-0.9260985,0.002402163,4.36757E-05
5.851646,-4.934562,-0.1868228,0.000884656,4.914755E-05
36.20352,-0.6257191,-2.73557,0.0036411,3.832737E-05
26.10661,-3.300238,0.1308149,0.002464118,4.563182E-05
27.4803,0.2685919,-2.127811,0.002424278,3.848061E-05
12.26044,-3.199301,0.07203034,0.001250399,4.311722E-05
13.22733,-1.966293,-0.8376676,0.001162735,4.00943E-05
8.588303,1.076321,1.098061,0.0008513776,5.008103E-05
9.34053,1.288413,3.636968,0.0008264167,4.349562E-05
18.12268,2.879088,-0.9945284,0.001701223,3.780496E-05
15.487,-1.091552,2.278316,0.001905385,3.464336E-05
9.384644,-0.8096715,-4.524923,0.0009897202,3.806616E-05
32.49152,-1.658636,0.1147867,0.00325842,3.925808E-05
