time,alpha,beta,value,repro
84.68446,-0.503242,0.1300879,0.01168696,4.51234E-05
110.1748,1.819163,0.874503,0.01464408,4.801337E-05
60.88115,-1.489738,0.9665675,0.007574826,4.45578E-05
121.5851,1.932824,0.9210111,0.01566825,4.401193E-05
87.83405,1.29396,0.2787229,0.01229515,4.898468E-05
68.06326,2.232744,-1.267872,0.008482673,4.418059E-05
71.43134,1.389938,0.4327025,0.00875721,4.633445E-05
65.36963,0.9641963,0.221817,0.005944511,4.537795E-05
40.92078,1.005029,1.695835,0.005491949,4.734439E-05
77.71692,1.464097,-0.285518,0.007924339,4.502465E-05
101.2396,1.249193,0.3276982,0.009529356,4.494979E-05
49.00519,2.374835,1.312968,0.005619269,4.289519E-05
36.98352,1.179295,1.486223,0.003954009,4.881492E-05
55.08093,1.322167,0.7326071,0.006511973,4.61842E-05
73.72192,1.643842,0.376117,0.009506708,4.380972E-05
99.98987,1.177488,0.6683135,0.004953353,4.345046E-05
52.67615,1.757999,-1.795841,0.006503079,4.547608E-05
78.41248,1.630541,0.6523156,0.00862896,4.168579E-05
