time,alpha,beta,value,repro
174.9666,0.8454775,-0.7561882,0.09773269,0.0002800364
168.6802,-0.560681,4.343477,0.08813738,0.0002468834
124.9442,-1.049496,1.371387,0.07929222,0.0003097352
180.0408,4.32696,3.000516,0.2076327,0.0005832379
206.979,0.8629783,-3.104521,0.1346187,0.0003947764
121.3499,1.956452,0.1210605,0.05690843,0.0002371185
163.7099,-2.100412,0.7690461,0.09612326,0.0003711323
123.5956,0.4096114,0.2322847,0.07325342,0.0003555991
78.09424,-2.894525,0.5001093,0.05497481,0.0002878262
163.5728,0.3764621,-0.8456142,0.06665859,0.0002860884
170.4749,-1.450067,1.911117,0.1055623,0.0004075766
93.91748,-3.536851,2.817115,0.03843817,0.0002234778
103.4681,0.7661373,0.5358201,0.0725335,0.0003777786
108.7177,-0.7262883,4.96643,0.1144793,0.0005399968
119.9602,3.349206,-0.2210882,0.05044581,0.0002357281
90.25122,-2.13906,1.075019,0.04663059,0.000269541
102.9094,1.56702,-0.7376224,0.05606348,0.0003132038
133.2246,2.196946,-0.03167803,0.05422519,0.0002388775
