time,alpha,beta,value,repro
26.37285,-0.4376706,-2.025779,0.004347732,4.674981E-05
116.7775,-0.9844306,0.3074063,0.01389985,4.41265E-05
87.49461,-1.830081,2.72939,0.0122246,4.397336E-05
69.74883,0.03141442,0.6169394,0.01093369,4.321615E-05
74.19397,-1.072474,1.655875,0.009818456,4.483313E-05
64.02264,0.4594417,1.557328,0.008026324,4.315228E-05
38.89203,-0.2685804,2.217329,0.004814666,4.814666E-05
62.27716,2.040191,-0.4746706,0.007507849,4.058297E-05
53.62708,-1.650297,0.8795144,0.007771324,4.625788E-05
64.62817,-0.05382085,0.9446826,0.006771999,3.78324E-05
39.51233,-1.550071,4.335114,0.004959628,4.508752E-05
42.47015,0.16218,1.697802,0.00526161,4.143E-05
25.36255,1.175597,1.086805,0.003108913,4.258784E-05
32.01672,-0.3736605,2.489485,0.004628936,4.494112E-05
48.48633,0.299871,1.773795,0.006110313,4.100881E-05
48.76831,-0.8206719,0.5917203,0.006201596,3.950061E-05
26.46539,-0.05001009,1.217705,0.003261075,4.235162E-05
88.09369,-0.6843722,1.704883,0.01002483,4.108536E-05
