time,alpha,beta,value,repro
84.03087,-2.154436,-1.653562,0.01063218,4.486153E-05
73.53921,-0.87218,-0.5661899,0.01096031,4.644199E-05
68.11862,-2.212035,-0.01315575,0.006600948,4.314345E-05
110.3639,0.02915407,0.4873917,0.01255228,4.170191E-05
66.48502,-2.118948,-1.227276,0.009350624,4.652052E-05
55.63608,0.416164,-1.749556,0.007066607,4.256993E-05
96.43323,-2.523169,0.1105983,0.007317493,4.545027E-05
42.42657,-1.76162,-1.398459,0.005241786,4.558075E-05
29.18677,-2.015343,-0.7178653,0.004001586,4.496164E-05
85.16785,-2.168821,0.2281289,0.006759613,4.333086E-05
76.84918,-1.337801,1.206539,0.007854432,4.177889E-05
54.16559,-2.266574,-1.093212,0.004651755,4.267665E-05
26.66803,-1.070987,0.1942732,0.003039611,4.749392E-05
43.82898,-2.350842,-1.330912,0.005372865,4.63178E-05
68.32166,-1.250329,-0.6458114,0.008152307,4.15934E-05
33.61029,-2.010054,-1.22777,0.004034777,4.202893E-05
48.10205,-1.614241,-1.589466,0.005233984,4.512056E-05
85.9054,0.1583612,-0.6441683,0.00674331,3.966653E-05
