time,alpha,beta,value,repro
31.11183,-0.605761,-2.389789,0.004386292,4.569054E-05
102.4417,-1.003067,-1.912737,0.01400137,4.389145E-05
86.89153,-2.358374,1.635222,0.01163533,4.262026E-05
77.40498,-1.06286,-0.9806975,0.01102654,4.290482E-05
78.11035,-2.002808,-0.5981702,0.009861956,4.462424E-05
62.59451,1.748523,-1.117898,0.008219221,4.325906E-05
34.48392,-0.9906991,1.057031,0.004695131,4.648645E-05
70.85275,-2.066847,-2.818707,0.007604919,4.04517E-05
52.1825,-2.512093,-0.9321893,0.007729581,4.573716E-05
60.49713,-2.026728,-3.643219,0.006943731,3.879179E-05
37.1283,-1.97336,0.6832407,0.004611049,4.476746E-05
51.05786,-2.057459,-0.7936535,0.005297115,4.237692E-05
27.63586,1.298038,0.7213921,0.003424467,4.44736E-05
33.92438,-2.631029,1.373816,0.004370339,4.414484E-05
44.8584,1.137965,-0.11737,0.006353057,4.235371E-05
54.60217,-2.233807,-0.9452779,0.006314635,4.047843E-05
23.862,-2.716907,-1.306837,0.003367348,4.262466E-05
85.75635,-2.242954,-0.3487571,0.009429825,3.945533E-05
