time,alpha,beta,value,repro
6.427408,0.4632115,0.1907389,0.0007838461,4.610859E-05
12.0624,-0.948872,2.827471,0.001440938,4.36648E-05
10.20445,0.1571406,0.189762,0.00147533,4.098138E-05
22.46809,0.2881341,0.6505303,0.002170999,4.096224E-05
4.745495,-4.966623,-3.204369,0.0004552554,4.138685E-05
8.667229,2.037207,-1.848284,0.001136634,4.371669E-05
16.5301,-0.0001304263,0.5608035,0.001827274,4.350653E-05
6.136139,-0.3304948,-1.163448,0.0006858186,3.810103E-05
6.04615,-2.499866,1.718415,0.0008817144,4.640602E-05
12.75218,0.2090186,-1.521206,0.001175095,4.352205E-05
18.96823,-0.638379,2.205774,0.001697968,3.948762E-05
9.388306,-2.610115,0.2030096,0.0009770532,3.757897E-05
7.402878,4.026677,1.172876,0.0003921862,4.357624E-05
27.32825,2.340149,-0.06685328,0.001035224,4.500974E-05
21.69838,0.8590968,-0.4945703,0.002381256,4.329556E-05
9.969955,1.304819,2.731034,0.001037634,4.716518E-05
15.58835,-4.964343,-2.260151,0.00101048,3.74252E-05
19.79916,-0.2599818,-0.3713153,0.002126617,3.666581E-05
