time,alpha,beta,value,repro
162.7152,1.077079,-0.3801116,0.09781542,0.0002802734
173.8483,-0.5601894,4.344444,0.08831812,0.0002473897
109.397,-1.041099,1.463425,0.07950681,0.0003105735
158.5561,4.100631,2.995545,0.2075059,0.0005828817
176.955,-2.590658,-1.390547,0.1296989,0.0003803486
119.1556,1.848466,0.1963442,0.05682116,0.0002367548
149.3758,-2.241332,0.9460614,0.09610813,0.0003710739
120.8325,0.1564833,-0.1517538,0.07311753,0.0003549395
77.99609,-3.328774,1.660396,0.05505125,0.0002882264
139.6007,-2.981711,-0.5921841,0.06649251,0.0002853756
167.6481,-1.448334,1.911839,0.1054994,0.0004073335
87.13525,-3.495976,2.803788,0.03852011,0.0002239541
98.18884,0.7656658,0.5350275,0.07226122,0.0003763605
109.4486,-2.905521,4.984146,0.1137679,0.0005366412
128.0382,2.117958,0.5000173,0.05038899,0.0002354626
93.09338,-3.34301,1.187717,0.04638541,0.0002681238
98.57324,1.611295,-1.167055,0.05609926,0.0003134037
126.7036,2.229334,0.4508019,0.05415796,0.0002385813
