time,alpha,beta,value,repro
30.47176,-0.6016335,-2.385926,0.005439621,4.771597E-05
123.5001,-1.213561,-0.2644947,0.01797367,4.63239E-05
108.6412,-2.432993,2.290448,0.01462258,4.485455E-05
91.3634,-0.9106408,0.3448883,0.01377315,4.486367E-05
88.60977,-1.950762,-0.3619892,0.01224287,4.568234E-05
73.06674,0.7208232,-0.2464517,0.009663648,4.473911E-05
42.79254,-0.8593594,1.010103,0.006115057,4.853219E-05
67.5672,-0.4589064,-2.388823,0.008901777,4.027953E-05
81.51947,-1.500265,0.6930562,0.009708527,4.69011E-05
63.74847,-1.384991,-0.9918966,0.008101702,3.990986E-05
49.49042,-2.428543,0.9796088,0.00609843,4.551067E-05
50.9165,-1.532776,1.295627,0.006703893,4.325092E-05
39.63666,1.295937,0.7358878,0.004872566,4.685159E-05
43.84253,-1.475033,0.8484273,0.005516042,4.412834E-05
55.54291,0.346718,1.646115,0.007390622,4.322001E-05
58.6283,-1.377333,-0.6052164,0.007615512,4.207465E-05
31.84167,0.2546343,-0.0129963,0.004718023,4.409367E-05
101.9602,0.1857155,1.360109,0.01262432,4.112157E-05
