time,alpha,beta,value,repro
188.9475,0.8667327,-0.6301109,0.09764302,0.0002797794
190.3083,1.21504,4.135185,0.08898958,0.0002492705
128.2313,-0.9720694,1.33172,0.07939928,0.0003101534
177.222,3.601724,3.166269,0.2074003,0.0005825852
230.4732,0.869339,-3.100288,0.1348618,0.000395489
122.3804,1.954003,0.12029,0.05687549,0.0002369812
157.3395,-2.243963,0.9469483,0.09609476,0.0003710223
130.0751,0.4084563,0.231829,0.07316703,0.0003551797
86.25293,-2.772016,0.4780338,0.05496969,0.0002877995
169.1334,0.3744866,-0.8459076,0.06667461,0.0002861571
176.526,-1.449747,1.910528,0.1055324,0.0004074609
95.5498,-2.223214,2.449336,0.03845377,0.0002235684
100.9299,0.7661373,0.5358201,0.07262496,0.000378255
109.8467,-3.0304,4.88087,0.1146018,0.0005405745
133.5093,3.351204,-0.221161,0.05029124,0.0002350058
102.8738,-2.141145,1.076135,0.04683657,0.0002707316
104.7876,1.566701,-0.7394189,0.05608733,0.000313337
135.4121,2.952981,0.3198688,0.05423195,0.0002389073
