time,alpha,beta,value,repro
89.90775,-0.2557728,-1.097941,0.01191223,4.546652E-05
99.98822,1.480291,-0.6461808,0.01386731,4.7654E-05
80.33502,-2.615821,0.02628116,0.007329096,4.38868E-05
119.8932,1.69981,-0.08598877,0.0152227,4.349343E-05
86.43628,0.9087087,-1.633954,0.0124835,4.876367E-05
66.47336,2.219084,-1.667582,0.00837407,4.38433E-05
72.77917,0.5060103,-0.4894712,0.008447251,4.590898E-05
52.47223,0.7199668,-2.271286,0.00634554,4.7004E-05
36.82458,0.4870552,-0.9489087,0.005347235,4.774317E-05
63.84106,0.3048476,-1.010367,0.007821493,4.54738E-05
81.48914,0.3975839,-0.2874247,0.00943649,4.47227E-05
49.88037,2.315952,-1.562537,0.005487143,4.253599E-05
32.24817,0.7112901,-0.4710671,0.004032012,4.917088E-05
56.78265,0.8196496,-1.787736,0.006640682,4.777469E-05
77.60895,0.8350267,-0.09049945,0.009526351,4.349932E-05
40.01196,-0.09544596,-1.810287,0.004882756,4.39888E-05
55.60498,1.821702,-2.701377,0.006407202,4.512114E-05
77.21216,1.581852,0.5683888,0.008528706,4.120148E-05
