time,alpha,beta,value,repro
36.60213,0.8494867,-3.337729,0.005870612,4.811977E-05
114.5617,0.5089304,-2.349139,0.01730219,4.589439E-05
105.8595,-2.185228,0.852284,0.01478012,4.561767E-05
90.08206,-0.06289151,-2.060817,0.01380262,4.540335E-05
80.27383,0.3208969,-3.0029,0.0121396,4.529703E-05
65.68069,4.53119,-4.538215,0.009890593,4.475381E-05
41.38794,0.3467479,-1.182734,0.006038304,5.03192E-05
83.73431,2.136375,-3.897026,0.009250013,4.057023E-05
70.10132,-0.9680655,-1.015686,0.009109592,4.671586E-05
75.35693,0.4951625,-3.557434,0.007962056,3.961222E-05
42.51947,-0.8206972,-0.1498385,0.006271684,4.680361E-05
48.18793,0.2603246,-1.299095,0.006587859,4.334118E-05
37.45435,1.923234,-1.484258,0.005147013,4.722031E-05
36.19727,-0.6082151,-1.022369,0.005216059,4.383243E-05
57.51105,2.725611,-2.174957,0.00783024,4.374436E-05
59.4126,0.3725744,-0.9460693,0.007334197,4.097317E-05
35.40918,1.356583,-3.507649,0.004611915,4.477587E-05
99.1062,0.3269149,1.081753,0.01231766,4.133443E-05
