time,alpha,beta,value,repro
4.682528,-3.044745,-4.997282,0.0003995439,3.632217E-05
24.75854,-1.853592,-4.280736,0.003156038,4.046203E-05
8.812206,-0.6319467,1.734564,0.0006583991,3.872936E-05
17.22316,3.299554,0.4334342,0.001989496,4.232971E-05
7.99437,-1.150501,-3.324744,0.001119432,4.664299E-05
18.54891,-0.1543779,-0.9263244,0.001893245,4.302829E-05
6.435333,-4.642999,1.889778,0.0008190158,4.81774E-05
30.90129,1.37255,-3.475534,0.003106538,3.788462E-05
17.26088,-3.310327,0.1279515,0.002165582,4.51163E-05
20.49879,-0.7911009,-4.817382,0.002022619,3.889651E-05
10.09984,-3.19833,0.07613747,0.00100898,4.386869E-05
10.94284,-2.702926,1.086522,0.001062191,3.934039E-05
5.601028,1.075416,1.099699,0.0006337311,4.874855E-05
7.366547,1.283751,3.627227,0.0006900516,4.312822E-05
15.17776,2.879989,-0.9909407,0.001330817,3.696714E-05
13.58655,-0.870773,0.7994168,0.001565695,3.558397E-05
7.138962,-0.4710436,-4.515665,0.0007481156,3.93745E-05
29.26831,-1.659451,0.1234557,0.002716402,3.825918E-05
