time,alpha,beta,value,repro
41.29982,2.348948,-2.618747,0.0247846,0.0002503495
94.30083,0.693068,-0.02886728,0.0458114,0.0002072914
85.73094,1.311967,4.999125,0.04660158,0.0002678252
97.38737,4.843348,-1.369958,0.07338084,0.0003204403
58.061,-4.259758,-2.021822,0.05326262,0.0003623307
95.79926,4.82871,-2.252688,0.04551498,0.000207831
49.55368,-4.778362,3.402439,0.04793123,0.0003744627
102.662,0.4124632,-4.999693,0.04816047,0.0002240022
83.76129,-0.4309117,-1.116976,0.04904658,0.0002249843
70.73633,-2.93094,0.9853826,0.04082197,0.0002489144
55.12537,-3.11587,2.01925,0.05850498,0.0004500384
69.23041,-2.154471,4.583112,0.04001204,0.0002858003
47.14911,0.139273,-0.1291015,0.03667278,0.0002910538
71.90106,-4.292132,2.951674,0.08755233,0.0004681943
67.5387,0.351144,1.671571,0.08486407,0.000446653
78.7019,-1.352114,-0.1483479,0.03964569,0.0002002307
39.42896,-2.216893,-4.951278,0.02432348,0.0002211225
106.2292,-3.247319,2.707341,0.04771027,0.0001939442
