time,alpha,beta,value,repro
160.6945,1.071406,-0.3779794,0.09782992,0.000280315
153.6474,-0.5601861,4.343572,0.08824769,0.0002471924
111.2221,-1.007888,1.426214,0.07956395,0.0003107967
152.9472,4.320844,2.986952,0.207242,0.0005821405
166.742,-2.682404,-1.064627,0.1294109,0.0003795041
120.8745,1.953782,0.1288501,0.05689118,0.0002370466
140.9337,-1.977254,-0.3743525,0.09609508,0.0003710235
125.8253,0.4088879,0.2329881,0.07324774,0.0003555715
81.69751,-3.328818,1.660549,0.05517228,0.0002888601
132.4775,0.4309142,-0.8462374,0.06663723,0.0002859967
144.426,-1.454105,1.913952,0.1054799,0.0004072582
84.95776,-2.222433,2.451341,0.03850071,0.0002238413
97.42249,0.7140075,0.4859359,0.07233971,0.0003767693
101.8363,-0.7286498,4.956679,0.1145099,0.000540141
117.6448,3.192981,-0.2209625,0.050398,0.0002355047
83.24304,-2.173121,1.109094,0.04663922,0.0002695908
92.17505,1.568336,-0.7377155,0.05608155,0.0003133048
120.6243,0.6918093,0.3369459,0.0537985,0.0002369978
