time,alpha,beta,value,repro
76.90085,2.302005,-2.563162,0.0536054,0.0002791948
228.9392,-0.7143677,0.8923493,0.08612072,0.0002147649
198.4885,-1.050457,4.598599,0.1075763,0.0002656205
171.6498,4.11046,-1.15972,0.1214259,0.0003354308
172.0774,-2.434759,-0.7981257,0.1405155,0.0003678416
145.5356,4.923292,-1.045361,0.07240478,0.0002234715
86.91467,-0.319048,4.745491,0.09019001,0.0004254246
126.5234,0.4440302,-4.999218,0.0637165,0.0002368643
116.2405,-2.515144,1.277313,0.06289182,0.0002262296
190.9071,-2.934067,0.9856924,0.06157068,0.0002565445
109.7905,-2.361575,4.987301,0.1023335,0.0004410926
89.83728,-3.6073,4.951398,0.05632756,0.0002708056
97.26587,0.300238,-0.1252169,0.06409294,0.0003111308
93.46094,-1.954265,3.669362,0.1187228,0.0004885712
87.21179,0.3543118,1.672549,0.09270559,0.0004083947
112.1548,-1.497008,-0.2943655,0.05841747,0.0002229674
58.34302,-1.152066,-0.2167763,0.03098656,0.0002151844
164.6177,-3.230359,2.927711,0.06438943,0.0001993481
