time,alpha,beta,value,repro
26.09498,3.673453,-2.002755,0.004441863,4.776197E-05
99.39819,2.778614,-1.154122,0.01317098,4.37574E-05
90.29749,3.392603,-0.5177574,0.01218724,4.447899E-05
75.95744,3.389979,0.3138705,0.0112625,4.348454E-05
64.63803,3.62722,-1.183969,0.01002781,4.558094E-05
66.47733,4.750403,-1.28403,0.008760963,4.424728E-05
28.86969,3.572855,2.032149,0.004489537,4.628388E-05
64.12329,3.196489,-0.3286639,0.007310632,3.930447E-05
52.2124,1.566013,1.253377,0.007571347,4.732091E-05
58.8913,1.306803,-1.15417,0.006761803,3.841934E-05
38.36932,3.33846,1.869476,0.004826556,4.5108E-05
38.82147,0.4175632,0.313271,0.005284632,4.2618E-05
29.65112,3.248289,1.296544,0.003616811,4.521014E-05
26.17096,2.855626,0.5579261,0.004162657,4.475975E-05
47.61627,3.920626,-0.1523151,0.006187498,4.326921E-05
47.78076,1.316013,0.5185978,0.006070279,3.967502E-05
28.46698,2.741908,-1.67332,0.003336213,4.277196E-05
83.14795,4.610112,0.6050407,0.009702893,4.059788E-05
