time,alpha,beta,value,repro
38.92614,0.8925114,-2.854238,0.005731869,4.776557E-05
118.5513,0.6959339,-1.994253,0.01720206,4.599481E-05
104.5471,-2.16966,0.8372097,0.01472654,4.531244E-05
92.42865,0.5071201,-1.344468,0.0138003,4.495212E-05
86.00363,0.798761,-2.096174,0.01181001,4.47349E-05
79.20169,4.016418,-4.421925,0.01009752,4.528038E-05
40.87408,0.339559,-1.185517,0.006082098,5.026528E-05
79.11487,0.6544279,-2.926698,0.00911321,4.050316E-05
69.63202,-0.9700877,-0.6750866,0.009752845,4.804357E-05
70.1427,0.816941,-2.402612,0.008072804,4.036402E-05
51.21167,-0.626968,-0.3971966,0.006365337,4.715064E-05
56.48676,0.1993119,-1.189049,0.006484743,4.294532E-05
36.75006,1.57556,-1.025014,0.00517664,4.706036E-05
35.18665,-0.6219676,-0.8429033,0.005380124,4.374085E-05
59.26471,2.725953,-2.174204,0.007772925,4.416435E-05
58.97205,0.1937709,-1.013344,0.007280007,4.067043E-05
29.35278,0.7958027,-2.455413,0.00472417,4.49921E-05
97.80542,0.2877437,1.257764,0.01265964,4.1507E-05
