time,alpha,beta,value,repro
53.96648,1.396976,-0.5300853,0.04122474,0.0002965808
102.5863,-0.7122949,1.143525,0.05619491,0.000288179
76.02548,-2.27135,0.9531292,0.05508909,0.0003010333
101.1398,5,-3.846886,0.1065003,0.0005851667
62.6907,-0.3196295,-0.9611735,0.03428854,0.0003534901
69.40546,2.019402,0.1216671,0.04313342,0.0002493261
105.9119,-2.318795,0.7580013,0.06254438,0.0003813682
52.53754,-2.652877,-1.752776,0.03580542,0.0003768992
51.92975,-3.307855,-1.272346,0.04286242,0.0002915811
80.8175,-3.218153,-0.6829389,0.04694417,0.0002897789
98.76044,-1.362077,1.668622,0.04249761,0.0003124824
54.76709,-3.619735,2.927623,0.02813684,0.0002557894
46.63641,0.6575078,0.9244698,0.03780788,0.0003743355
74.26398,0.5432262,2.594228,0.06267393,0.0004444959
95.97046,2.091738,0.5772987,0.03898751,0.0002253613
57.5426,-4.608552,1.622664,0.03182115,0.0002545692
67.83716,2.686539,-1.896025,0.04026384,0.0003383516
91.26953,-0.2717556,0.4910657,0.04397699,0.0002377135
