time,alpha,beta,value,repro
27.51586,0.3681747,-0.776807,0.004305225,4.679593E-05
98.19466,0.6217577,2.862009,0.01379103,4.392049E-05
91.19986,0.3561782,4.966964,0.01257616,4.45963E-05
71.78908,0.5397068,2.851388,0.01075111,4.266314E-05
75.87988,-1.005033,1.601199,0.009533916,4.41385E-05
67.11578,3.675077,1.183242,0.007710941,4.213629E-05
32.77798,0.5021458,2.642754,0.004862317,4.766978E-05
56.53415,2.89476,-0.3369184,0.007474787,4.062384E-05
51.17365,0.6049758,2.614544,0.007821027,4.655373E-05
58.83331,-0.05551481,0.9464927,0.007049674,3.894847E-05
41.50232,1.650034,2.846044,0.005109943,4.603553E-05
42.30151,0.4653513,1.989845,0.005325451,4.193269E-05
26.35004,1.000574,2.530193,0.003022532,4.257087E-05
29.54218,-0.2819566,3.51381,0.004466353,4.422132E-05
48.59955,2.793027,2.431743,0.005951462,4.076344E-05
50.57385,0.62121,1.960874,0.006252552,3.932423E-05
28.55286,0.6681631,3.00474,0.0033265,4.264743E-05
82.05206,0.06030728,3.372301,0.009860144,4.074439E-05
