time,alpha,beta,value,repro
10.5328,0.02897039,0.1606193,0.001147447,4.249804E-05
18.96677,-0.1063666,2.597216,0.002048753,4.552784E-05
22.93996,1.603125,0.524183,0.002498163,4.234175E-05
26.29108,0.8135056,-0.9164167,0.002814333,4.329744E-05
9.290642,-0.4121794,-0.5024461,0.0009211912,4.005179E-05
14.97021,2.178074,-1.874283,0.001972869,4.384152E-05
21.00401,0.4990885,-0.08721518,0.00209719,3.956962E-05
6.93985,-1.694355,-1.304026,0.0007081266,3.726982E-05
13.46999,-4.678799,0.2132353,0.00119609,4.12445E-05
19.83748,-2.639394,-1.595671,0.001807097,4.107038E-05
28.49519,-0.699322,2.102537,0.002702536,4.094752E-05
24.77113,-0.8220502,2.931725,0.001254264,4.180878E-05
7.831863,1.514789,1.729418,0.0006329952,4.869193E-05
27.1304,2.578395,0.509769,0.001670403,4.514602E-05
37.10791,0.8607888,-0.4957117,0.003744799,4.160888E-05
15.42795,1.165615,0.4801788,0.00146953,4.322148E-05
21.48691,-2.001153,-4.358789,0.001584035,3.8635E-05
22.06537,1.86004,0.5020197,0.002386762,3.729315E-05
