time,alpha,beta,value,repro
5.977206,-0.7478194,-2.478816,0.0005540376,3.693584E-05
29.07497,-1.21625,-2.538996,0.003973359,4.272429E-05
9.268139,-0.7636503,1.322434,0.0009454101,4.297319E-05
17.70344,2.957035,0.1904554,0.002292712,4.325873E-05
12.07561,-2.307738,-3.47233,0.001557441,4.580709E-05
22.55131,3.876007,-4.33277,0.002194077,4.477709E-05
6.624825,-4.63933,1.896923,0.0008793307,4.628056E-05
36.46413,-0.1478104,-2.949649,0.003675375,3.828516E-05
19.15219,-3.41202,0.388132,0.002619756,4.516821E-05
21.25615,-0.6698797,-4.844598,0.0021638,3.934181E-05
10.86285,-3.380095,0.7971691,0.001312347,4.686954E-05
13.97084,-2.692456,1.006386,0.001395443,4.104243E-05
6.949707,1.07867,1.099149,0.0009094832,5.052685E-05
8.94075,-3.420535,2.754542,0.001024438,4.268493E-05
15.87343,-1.431189,2.291101,0.001629565,3.879916E-05
16.50812,-0.9046876,-2.207583,0.001848096,3.771624E-05
8.505798,-0.7796237,-4.57,0.001071658,3.969104E-05
34.479,-1.8382,-0.03026997,0.003385743,3.93691E-05
