time,alpha,beta,value,repro
31.84729,0.9963182,-2.866549,0.02750443,0.0002806575
67.62206,-0.7110258,1.487507,0.04182703,0.0003346162
54.40435,-1.963624,0.9284462,0.03613564,0.0002845326
72.00072,2.609811,0.0775553,0.02747661,0.0002180683
39.46318,-0.3111829,-1.134552,0.02279962,0.0003618988
47.9415,2.015403,0.1225704,0.02676021,0.0002306915
84.22977,-2.222619,0.9852785,0.04576721,0.0003911727
31.73987,-2.616523,-1.743893,0.02171214,0.0003559367
43.18472,-0.5781169,0.1268176,0.03091373,0.0003091373
64.87564,-2.780166,-0.5630085,0.02948342,0.0002729946
82.75348,0.08228543,1.473728,0.02897069,0.0002986669
39.97534,-3.622092,2.589468,0.0189334,0.0002524453
29.34308,0.8332176,-0.4738503,0.02292185,0.0003370861
133.6929,1.601948,2.776894,0.03857993,0.0004061045
61.1084,2.283547,-0.2625156,0.02845399,0.0002240471
44.89972,-1.877893,2.003524,0.02315219,0.0002723788
43.49573,2.401856,-2.964214,0.02706739,0.0003608985
59.80579,-0.3086636,0.5604405,0.03348116,0.0002636312
