time,alpha,beta,value,repro
10.22797,-0.09517945,0.1372987,0.001731654,4.680146E-05
25.71016,-0.1061951,2.595919,0.003392179,4.777717E-05
35.27684,0.05566302,0.3799989,0.002879339,4.172955E-05
30.37519,0.3215501,0.6730629,0.003652105,4.296594E-05
14.53384,-0.27992,-0.4089985,0.001704566,4.4857E-05
18.30573,2.21229,-1.885461,0.002808606,4.320932E-05
33.38084,0.116882,0.508944,0.003018221,4.251016E-05
8.611816,-0.3348119,-1.514526,0.0009516761,3.965317E-05
13.29382,-3.211122,0.001749372,0.00184418,4.610449E-05
22.11041,2.549692,-1.942128,0.002586807,4.172269E-05
30.94041,-1.131788,1.883621,0.003112182,4.205652E-05
20.42719,1.546172,1.105929,0.001957576,4.165056E-05
7.754974,1.339434,1.845457,0.0008360407,4.917886E-05
15.07947,1.332883,-0.6210904,0.002547556,4.717696E-05
36.46124,0.860463,-0.5124133,0.004780177,4.306465E-05
19.66165,1.169022,0.4836212,0.002060321,4.578491E-05
25.31961,-3.128025,-3.848816,0.002058828,4.117656E-05
27.13666,1.941931,0.370399,0.003344357,3.757705E-05
