time,alpha,beta,value,repro
171.8352,1.071406,-0.3779794,0.09783009,0.0002803155
171.3981,-0.6105564,4.535948,0.0882817,0.0002472877
130.4911,-0.7609489,1.446983,0.07953383,0.000310679
174.8698,4.320844,2.986952,0.2072461,0.0005821519
190.2437,-2.683,-1.066115,0.1293955,0.0003794589
121.0563,1.950452,0.1310763,0.05691943,0.0002371643
152.3512,-1.870272,-0.3040998,0.0960919,0.0003710112
126.9016,0.4088617,0.2309301,0.07324914,0.0003555783
89.4812,-3.328818,1.660549,0.05517234,0.0002888604
150.101,0.3738672,-0.8470713,0.06673108,0.0002863995
159.2839,-1.454105,1.913952,0.1054825,0.0004072681
92.60693,-2.222433,2.451341,0.03850238,0.0002238511
106.7992,0.7140075,0.4859359,0.07233896,0.0003767654
118.3162,-0.7286498,4.956679,0.1145067,0.0005401258
130.2058,3.192981,-0.2209625,0.050398,0.0002355047
90.06543,-2.173121,1.109094,0.04663241,0.0002695515
102.0227,1.583783,-0.7368127,0.05613295,0.0003135919
130.801,0.692903,0.3383377,0.05374026,0.0002367412
