time,alpha,beta,value,repro
84.83626,2.425124,-2.394586,0.05351103,0.0002787033
216.879,-0.7295416,0.8612404,0.08664232,0.0002160656
189.7961,-1.4316,4.639079,0.107239,0.0002647876
158.7,4.109939,-1.158424,0.1216531,0.0003360582
168.9782,-2.434831,-0.8019818,0.14069,0.0003682984
149.9836,2.563315,1.910115,0.0725561,0.0002239386
93.59882,0.444606,4.854896,0.08996242,0.000424351
115.7902,-0.001020626,-4.999127,0.063853,0.0002373718
128.3066,-2.521549,1.270078,0.06282472,0.0002259882
115.2419,-2.15411,1.026518,0.06144042,0.0002560017
109.994,-2.876099,1.11236,0.1021416,0.0004402655
91.16687,-3.611485,4.952375,0.05595877,0.0002690325
84.30481,0.4657482,-0.1271444,0.06403229,0.0003108364
98.88684,-1.641868,3.575626,0.1183874,0.0004871908
98.03772,0.3565839,1.673629,0.09294356,0.000409443
114.219,-1.862225,0.08750342,0.05860784,0.000223694
56.21411,-1.744322,-0.2178358,0.03099821,0.0002152653
152.5347,-3.19844,2.390157,0.06426794,0.0001989719
