time,alpha,beta,value,repro
172.3158,0.8675458,-0.6245084,0.09772988,0.0002800283
188.8221,-0.7534044,1.14481,0.08895336,0.0002491691
128.1167,-1.048337,1.370248,0.07937972,0.000310077
188.0894,4.3278,2.999174,0.2076635,0.0005833245
188.6342,1.751405,-2.541724,0.1345573,0.0003945963
121.1495,1.419453,0.3744853,0.05689562,0.0002370651
170.5924,-0.1368471,0.6000705,0.09596304,0.0003705136
128.9625,0.4088048,0.2257022,0.07330573,0.000355853
78.43079,-2.894525,0.5001093,0.0549721,0.000287812
146.4209,0.3764621,-0.8456142,0.0666341,0.0002859833
173.7271,-1.449223,1.909655,0.1055738,0.0004076207
93.89197,-3.534668,2.818105,0.03848393,0.0002237437
106.5784,0.7661373,0.5358201,0.07251984,0.0003777075
111.9574,-0.7089229,4.972577,0.1144518,0.000539867
132.5524,1.217515,0.3920922,0.05036902,0.0002353693
87.70801,-2.141447,1.076321,0.04663344,0.0002695575
88.8147,1.582771,-0.7399327,0.05611276,0.0003134791
129.6409,0.692839,0.3386235,0.05376752,0.0002368613
