time,alpha,beta,value,repro
33.60227,-0.6357744,-0.954583,0.005160814,4.734692E-05
110.9531,-2.621552,1.970883,0.01778217,4.642865E-05
118.377,-3.208371,3.843728,0.01484575,4.539986E-05
96.08029,-3.073262,2.542112,0.0135181,4.46142E-05
83.63278,-2.924541,2.871922,0.01197534,4.57074E-05
66.36548,-0.1252351,0.8428188,0.009123595,4.344569E-05
39.29309,-1.229092,2.70564,0.006300952,4.809887E-05
72.28827,1.826135,1.322441,0.00900529,4.093313E-05
59.71191,-2.546415,2.362103,0.009970441,4.747829E-05
69.07336,-3.166926,1.680106,0.007738947,3.948442E-05
51.6123,-2.866746,2.291675,0.006219034,4.64107E-05
54.21704,-2.885248,2.743938,0.006538732,4.273681E-05
33.20917,-0.2569534,2.198973,0.004209615,4.526468E-05
42.59668,-3.084448,3.274869,0.005750104,4.423157E-05
52.78601,-2.145235,2.537977,0.007548864,4.338427E-05
56.27576,-1.387919,1.738834,0.007475481,4.1301E-05
33.87463,-0.6729946,1.190328,0.004650857,4.387601E-05
102.9541,-1.782016,2.660256,0.01239864,4.091961E-05
