time,alpha,beta,value,repro
12.24814,-1.128583,-2.596284,0.00136874,3.910687E-05
50.24315,-0.9936762,-2.290754,0.007124709,4.240898E-05
21.36999,-0.6412354,1.753829,0.002233974,4.06177E-05
42.03548,-0.4052499,-1.512434,0.00625745,4.375839E-05
19.13773,-4.423625,-2.496405,0.002779905,4.343601E-05
41.31644,4.109999,-4.953373,0.004619452,4.199502E-05
10.66455,-1.241341,0.3059442,0.001860671,4.770951E-05
42.12369,-0.1519485,-2.949097,0.004763667,3.936915E-05
38.86909,-2.323776,-0.7613525,0.005040177,4.5407E-05
35.36951,-0.05001158,-3.458723,0.003862534,3.576421E-05
20.50275,-3.597387,-0.2645883,0.002301967,4.42686E-05
25.39572,-2.21368,-1.177542,0.002736441,4.08424E-05
14.20874,1.260702,1.152306,0.001770974,4.427434E-05
19.58765,0.02436731,-1.385566,0.002692338,4.342481E-05
30.92172,2.681001,-2.744818,0.003512619,4.132493E-05
36.17004,-2.594062,-0.9596484,0.003451732,3.71154E-05
15.26868,-2.729581,-3.741551,0.001868598,4.06217E-05
57.4548,-1.847127,-0.7892047,0.006149346,3.891991E-05
