time,alpha,beta,value,repro
14.47249,-0.6598308,-2.451452,0.001546594,4.296096E-05
48.28646,-1.061111,-2.247958,0.007013094,4.410751E-05
24.64191,-0.6212062,1.755248,0.002222902,4.445804E-05
36.10076,-0.4037489,-1.512848,0.005784856,4.41592E-05
20.06685,-4.298761,-2.645042,0.002707541,4.367002E-05
36.13541,3.986877,-4.348732,0.004160085,4.244984E-05
11.89294,-1.229105,0.3960315,0.001694978,4.708273E-05
46.82793,-0.1520003,-2.948807,0.005318416,3.998809E-05
36.49388,-2.198602,-0.584052,0.005039405,4.540005E-05
34.59351,-0.003583495,-3.426904,0.003728996,3.766662E-05
19.21762,-3.322782,0.780175,0.002136908,4.451893E-05
26.73724,-2.31435,-0.4613964,0.002744333,4.22205E-05
12.36017,0.01240512,-1.709763,0.001863169,4.903077E-05
17.36224,-1.19022,-1.576196,0.002458278,4.23841E-05
29.21649,2.844872,-0.9552361,0.003310117,4.24374E-05
37.34869,-1.010545,-2.175648,0.003546088,3.772434E-05
16.1185,-1.760886,-4.550225,0.001983283,4.219751E-05
53.93027,-1.601166,1.744999,0.006540179,3.916275E-05
