12,23
24,34
35,48
49,65
77,88
112,125
126,139
170,179
182,191
200,209
352,366
376,390
429,438
501,511
633,641
659,667
677,689
690,701
705,719
743,751
752,760
769,783
848,857
871,882
883,896
898,909
942,950
971,980
982,990
998,1008
1024,1034
1041,1052
1053,1076
1080,1088
1089,1097
1098,1107
1129,1142
1148,1165
1199,1207
1210,1233
1234,1243
1244,1253
1255,1265
1278,1289
1298,1309
1310,1319
1320,1348
1369,1388
1420,1429
1431,1440
1455,1477
1534,1552
1564,1573
1654,1662
1703,1740
1741,1757
1765,1776
1800,1809
1826,1838
1842,1861
1863,1873
1888,1900
1972,1991
2017,2027
2038,2046
2047,2056
2067,2078
2138,2151
