time,alpha,beta,value,repro
11.52381,0.6463748,2.69444,0.0007120881,4.450551E-05
11.1604,-0.4436677,2.131574,0.001267623,4.371113E-05
10.61131,0.7377954,0.09356643,0.001395505,4.104426E-05
19.7329,-0.05945627,0.7197293,0.002007813,4.097577E-05
2.292023,-4.985042,-3.297526,0.0001983128,3.966257E-05
7.460022,-4.502366,-1.942468,0.001075489,4.481204E-05
13.63135,-0.3419306,0.3696604,0.001735035,4.337587E-05
23.93437,-1.441389,-1.245602,0.0005680754,3.550471E-05
5.510132,-1.032422,-2.803814,0.0008422899,4.679388E-05
10.70074,0.2204834,-1.488303,0.001005846,4.572028E-05
18.21165,-0.6324689,2.204991,0.001547494,3.967933E-05
8.898239,-0.5183332,3.199045,0.0008259301,3.754228E-05
7.214844,4.026677,1.172876,0.0003921862,4.357624E-05
14.75212,2.747407,-0.01435911,0.0008981225,4.490613E-05
17.92416,0.8614321,-0.4976024,0.001882513,4.482173E-05
10.00769,1.304819,2.731034,0.001037634,4.716518E-05
10.38879,-4.95293,-3.11998,0.0007853796,3.569907E-05
18.55606,2.042517,-0.1245724,0.001885356,3.557275E-05
