time,alpha,beta,value,repro
65.95073,2.712163,-3.866472,0.01030659,4.54035E-05
104.574,1.243376,-1.849896,0.01082318,4.586092E-05
54.74982,-1.207438,1.257203,0.005992515,4.19057E-05
107.4581,2.615744,-0.5654234,0.01327434,4.366558E-05
62.32086,2.053659,-4.469115,0.009354857,4.654158E-05
51.0365,2.651541,-2.413242,0.006937715,4.230314E-05
57.11774,-0.7320066,0.4702809,0.007391127,4.562424E-05
39.45551,1.990051,-4.23099,0.005346995,4.774103E-05
27.8985,0.5193802,-1.41051,0.003589248,4.377132E-05
61.66345,1.261239,-2.703213,0.006510981,4.340654E-05
67.89441,2.297958,-1.955589,0.007353112,4.225926E-05
38.91669,3.447585,-2.637472,0.004049284,4.090186E-05
24.85785,4.753386,-0.2904702,0.002907062,4.542285E-05
37.04401,1.748931,-2.404257,0.004820283,4.504937E-05
69.32922,1.565438,-2.404028,0.007970268,4.172915E-05
33.58881,-0.9755958,-2.307503,0.004059487,4.185039E-05
63.73431,2.122108,-3.518109,0.005121983,4.492967E-05
53.68573,1.862788,0.5570318,0.007062931,4.059156E-05
