time,alpha,beta,value,repro
81.71944,2.424684,-2.392336,0.05352556,0.000278779
215.5927,-1.281211,0.7831169,0.0864441,0.0002155713
191.4117,-1.049245,4.578612,0.1074434,0.0002652924
160.2403,4.110079,-1.160207,0.1214172,0.0003354067
166.3389,-2.873933,-0.6824116,0.1407073,0.0003683437
146.0077,4.92789,-1.052262,0.07243481,0.0002235642
88.59625,0.4310262,4.82409,0.09005057,0.0004247669
118.3931,-0.002084088,-4.99883,0.06388782,0.0002375012
111.3617,-2.521147,1.275763,0.06287897,0.0002261834
103.1185,-2.931995,0.9847727,0.06155422,0.0002564759
94.4552,-3.111067,1.169676,0.1023197,0.0004410333
82.80701,-3.606927,4.951161,0.05597572,0.0002691141
76.94958,2.075501,-0.9592197,0.06413291,0.0003113248
91.05933,-2.007401,3.81863,0.1187001,0.0004884776
82.69141,0.2766814,1.227119,0.09295393,0.0004094887
112.5052,-1.496241,-0.2948534,0.05849194,0.0002232517
54.22217,-1.62632,-0.2113419,0.03096831,0.0002150577
143.4115,-3.231693,2.113569,0.0642079,0.0001987861
