time,alpha,beta,value,repro
82.95438,2.304822,-2.562948,0.05361968,0.0002792692
246.0014,-0.7154361,0.8894108,0.08605885,0.0002146106
190.4615,-1.048751,4.590158,0.1075247,0.0002654931
159.7194,4.827733,-1.367777,0.12151,0.000335663
161.5079,-2.383035,-1.081852,0.1405267,0.0003678708
154.8543,4.91902,-1.045256,0.07246736,0.0002236647
97.31421,1.741112,4.911402,0.09014267,0.0004252013
127.2501,0.4499612,-4.999842,0.06376266,0.0002370359
126.3448,-2.513819,1.279079,0.06284603,0.0002260649
143.3171,-2.154582,1.026785,0.06152125,0.0002563385
111.5947,-2.921654,4.135791,0.1023195,0.0004410322
90.39038,-3.564642,4.947662,0.05618428,0.0002701168
94.30249,0.4257447,-0.1280052,0.06412957,0.0003113086
100.8676,-2.008873,3.818823,0.1186694,0.0004883514
93.86658,0.3545493,1.672486,0.09256239,0.0004077638
117.2241,-1.477383,-0.3014987,0.05849698,0.0002232709
61.40283,-1.62726,-0.2086601,0.03096939,0.0002150652
164.4956,-3.198468,2.388932,0.06430779,0.0001990953
