time,alpha,beta,value,repro
17.67681,-0.09663867,0.1376338,0.002146009,4.665236E-05
32.77681,-0.2122028,-0.3690427,0.004066075,4.783617E-05
58.01138,-0.7958351,0.004621473,0.003578929,4.210505E-05
52.91166,0.5252815,0.2015907,0.005704625,4.257182E-05
18.45528,-0.4910525,0.440536,0.00177202,4.322001E-05
28.61551,2.221726,-1.688119,0.003480752,4.193676E-05
46.72665,0.1301412,-0.865323,0.004412418,4.283901E-05
13.39612,0.1445338,-1.259038,0.001451113,4.397314E-05
20.80719,-0.7165639,2.910853,0.002359929,4.452696E-05
35.09589,0.7989097,-0.8952223,0.003276575,4.200737E-05
48.00189,-1.189083,1.855562,0.003926961,4.090584E-05
20.20166,-1.469542,2.956978,0.002190101,4.211732E-05
15.33136,3.794691,0.8700448,0.0009848223,4.924111E-05
40.47748,-0.428914,1.47652,0.003045771,4.685801E-05
45.30771,0.9072371,-0.290339,0.005286768,4.195848E-05
24.02878,-0.003879755,-0.6519927,0.002372928,4.237372E-05
26.50287,-0.6217864,-4.15038,0.00247457,4.34135E-05
38.37433,1.004468,0.6256275,0.004398012,3.824358E-05
