time,alpha,beta,value,repro
19.91326,0.367224,-2.635047,0.002681349,4.468915E-05
61.59669,-0.249359,-2.558353,0.008931736,4.314848E-05
39.30251,-1.522094,2.536568,0.00507286,4.091016E-05
49.66747,-0.6391717,-2.34484,0.008091711,4.397669E-05
26.67513,-3.832307,-3.62692,0.00370344,4.256827E-05
47.83313,2.391574,-2.628721,0.005989703,4.188604E-05
18.86597,-1.015238,0.5315143,0.002831535,4.881957E-05
57.53186,0.4751636,-3.873648,0.006596008,3.949705E-05
43.78558,-2.333217,-0.7622277,0.006272737,4.545462E-05
53.06827,0.07450861,-3.844316,0.00524692,3.643694E-05
21.9223,-2.54337,0.7390797,0.002946765,4.398157E-05
33.97116,-1.948009,-0.8682181,0.003601286,4.139409E-05
20.005,1.132098,-0.5496995,0.003017676,4.789962E-05
23.56128,-0.6892313,0.4269336,0.003409708,4.428193E-05
35.72919,2.724336,-2.179375,0.00543129,4.276606E-05
41.92578,-0.9396012,-1.494156,0.004668047,3.85789E-05
21.13806,-0.7329792,-1.307055,0.002822668,4.212937E-05
67.6532,-2.001214,1.668531,0.007351223,3.910225E-05
