time,alpha,beta,value,repro
179.8845,0.8470382,-0.7605779,0.09782636,0.0002803048
169.8294,-0.6225544,4.506461,0.08819944,0.0002470572
121.4953,-0.9698022,1.339549,0.07936257,0.00031001
194.2626,3.814928,3.485084,0.2075301,0.0005829496
193.0606,-2.682759,-1.064258,0.1287581,0.0003775898
123.187,1.431084,0.3757686,0.05690011,0.0002370838
161.0618,-0.1375053,0.606279,0.09580404,0.0003698998
126.4198,0.1565337,-0.1533959,0.07303059,0.0003545174
87.78784,-2.416348,-0.8222588,0.05524585,0.0002892453
139.0991,0.3748918,-0.8476512,0.06672884,0.0002863899
190.524,-1.492416,2.01719,0.1056715,0.0004079981
97.80835,-3.534668,2.818105,0.03848599,0.0002237557
106.5054,0.5808207,0.5570192,0.07239473,0.0003770559
113.5505,-3.02933,4.880536,0.1140196,0.0005378282
125.6538,3.185147,-0.21821,0.05042398,0.0002356261
87.01318,-2.13906,1.075019,0.04662532,0.0002695106
92.02905,1.609616,-1.166075,0.05611487,0.0003134909
120.4993,0.6944453,0.3461122,0.0537862,0.0002369436
