time,alpha,beta,value,repro
38.29562,1.361411,-1.292413,0.005537483,4.773692E-05
126.0793,2.007922,-1.530113,0.01755125,4.643188E-05
107.0488,-1.707308,3.130499,0.01470573,4.566997E-05
102.6589,2.284653,-1.149922,0.01397796,4.494522E-05
94.29141,1.035909,-0.8820848,0.01228171,4.617185E-05
69.13501,4.905603,-2.014184,0.010489,4.641149E-05
45.69275,1.671378,1.937148,0.005602496,4.829738E-05
79.68005,3.178157,-2.858052,0.008767763,3.967314E-05
65.73517,1.600117,1.064133,0.009386085,4.693043E-05
73.97064,1.443484,-2.808323,0.00800206,4.041444E-05
51.92078,0.935654,-0.4342951,0.006603552,4.855553E-05
53.30029,0.9478776,-0.3862236,0.006587842,4.362809E-05
32.50604,1.497293,-0.5829844,0.004747896,4.609607E-05
31.62744,-0.6371815,0.4103434,0.00537787,4.481558E-05
58.18982,3.580888,0.0220282,0.007966388,4.500784E-05
63.43665,1.343832,-0.2830965,0.007218942,4.032928E-05
38.87927,1.660039,-0.6858972,0.004806867,4.492399E-05
102.0255,1.608123,1.427953,0.01240541,4.121399E-05
