time,alpha,beta,value,repro
19.60981,-0.6229934,-1.992787,0.001815332,4.125755E-05
54.51132,-0.2499436,-2.556367,0.00822747,4.262938E-05
38.98904,1.315775,4.668593,0.004664838,4.056381E-05
49.93829,-0.4028281,-1.510794,0.007503398,4.337225E-05
24.961,-4.299121,-2.653702,0.003516053,4.28787E-05
44.54547,2.438925,-2.570057,0.005686252,4.181068E-05
16.47928,-0.8425562,1.290116,0.002415695,4.929991E-05
59.08594,0.4758586,-3.874726,0.00634448,3.916345E-05
40.01962,-2.322725,-0.7635304,0.006020233,4.560783E-05
45.20282,0.09143166,-3.820851,0.004708613,3.62201E-05
20.9765,-2.54365,0.7342485,0.002787339,4.495708E-05
30.29532,-1.919707,-0.9283378,0.003458535,4.117303E-05
17.06171,-1.139355,0.2949521,0.002595076,4.805696E-05
22.39847,-0.6887951,0.4140362,0.003273799,4.424052E-05
35.71304,2.874627,-2.410598,0.004779289,4.192359E-05
38.1532,-1.071684,-1.353645,0.004509294,3.887322E-05
17.89276,-0.7633811,-1.321874,0.002656061,4.21597E-05
57.62219,-2.120322,-0.4643574,0.007070572,3.906393E-05
