time,alpha,beta,value,repro
9.79597,-0.09092901,0.1378413,0.001256913,4.334183E-05
19.93268,-0.1063666,2.597216,0.002070766,4.501666E-05
47.83458,1.604037,0.5034075,0.002657425,4.218135E-05
27.66595,0.5949548,-0.2919036,0.002922628,4.362132E-05
14.9208,-1.237797,-1.539874,0.001145804,4.092157E-05
17.04781,2.206826,-2.000719,0.002186401,4.287061E-05
28.41841,0.462313,-0.1971348,0.002368848,4.08422E-05
6.946777,-1.694355,-1.304026,0.0007081266,3.726982E-05
11.84222,-3.820633,0.0905688,0.001252288,4.174293E-05
23.53986,-2.628143,-1.581843,0.002018719,4.205665E-05
28.54321,-0.699322,2.102537,0.002702536,4.094752E-05
16.82124,1.633357,1.116866,0.00138601,4.200029E-05
7.889038,1.514789,1.729418,0.0006329952,4.869193E-05
17.17017,1.069756,-0.01007683,0.001830419,4.464436E-05
35.07983,0.8594524,-0.4975763,0.003971221,4.180233E-05
17.37308,1.165386,0.4812099,0.001670618,4.283636E-05
17.40204,-2.000109,-4.365916,0.001636749,3.897023E-05
24.81815,1.861065,0.5034471,0.002515459,3.699205E-05
