flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-3,1.259676,6.921721,-3,1.263756,7.112608,-3,1.261697,7.016847,0.1944267,-0.06577221,-0.9787095,0,0.02759106,0.9977214,-0.06156874,0,-0.980529,0.01503303,-0.1957984,0,7.503259,-2.169721,-5.272014,1,0.1944267,0.02759106,-0.9805289,0,-0.06577221,0.9977214,0.01503303,0,-0.9787095,-0.06156874,-0.1957984,0,-6.761311,1.633163,6.357528,1,0,0,0.01949003,-0.1563873,0.9875035,-0.0006198352,-0.004785012,-0.022153,2.14,1
0,-3,1.26725,6.924181,-3,1.2639,7.113787,-3,1.265574,7.018676,0.1946303,-0.06592364,-0.9786589,0,0.02740038,0.997715,-0.06175805,0,-0.980494,0.01479563,-0.1959919,0,7.50466,-2.169225,-5.270269,1,0.1946303,0.02740037,-0.9804938,0,-0.06592364,0.997715,0.01479564,0,-0.9786588,-0.06175805,-0.1959918,0,-6.761433,1.633157,6.357439,1,0,0,0.01925847,-0.1555633,0.9876382,-0.0006200336,-0.004777695,-0.02216309,2.16,2
0,-3,1.26725,6.924181,-3,1.2639,7.113787,-3,1.265574,7.018676,0.1946303,-0.06592364,-0.9786589,0,0.02740038,0.997715,-0.06175805,0,-0.980494,0.01479563,-0.1959919,0,7.50466,-2.169225,-5.270269,1,0.1946303,0.02740037,-0.9804938,0,-0.06592364,0.997715,0.01479564,0,-0.9786588,-0.06175805,-0.1959918,0,-6.761433,1.633157,6.357439,1,1,1,0.01925847,-0.1555633,0.9876382,-0.0006200336,-0.004777695,-0.02216309,2.18,3
0,-3,1.310205,6.936031,-3,1.274276,7.117903,-3,1.292311,7.026706,0.1953937,-0.06739451,-0.9784066,0,0.02666265,0.9976323,-0.06339413,0,-0.9803625,0.01370009,-0.196728,0,7.509638,-2.172176,-5.260998,1,0.1953937,0.02666264,-0.9803623,0,-0.0673945,0.9976323,0.0137001,0,-0.9784064,-0.06339413,-0.196728,0,-6.761123,1.63329,6.356939,1,1,1,0.01810226,-0.1503135,0.9884726,-0.0006217882,-0.004758171,-0.02220892,2.22,4
0,-3,1.29111,6.939565,-3,1.294288,7.119297,-3,1.292683,7.029158,0.1953862,-0.06809276,-0.9783598,0,0.02567659,0.9976,-0.06430404,0,-0.9803903,0.01255681,-0.1966656,0,7.511147,-2.16967,-5.259804,1,0.1953862,0.02567658,-0.9803901,0,-0.06809275,0.9976,0.01255682,0,-0.9783596,-0.06430403,-0.1966656,0,-6.761292,1.633376,6.356677,1,1,1,0.01749532,-0.1510879,0.9883655,-0.0006228331,-0.004748917,-0.02222553,2.24,5
0,-3,1.293039,6.938736,-3,1.302488,7.119933,-3,1.297733,7.029054,0.1949013,-0.06874157,-0.978411,0,0.02525556,0.9975619,-0.06505613,0,-0.9804977,0.01203078,-0.1961623,0,7.509112,-2.170716,-5.262059,1,0.1949013,0.02525555,-0.9804976,0,-0.06874157,0.997562,0.01203079,0,-0.978411,-0.06505612,-0.1961623,0,-6.761211,1.633447,6.356564,1,1,1,0.01706998,-0.1505402,0.9884565,-0.0006240616,-0.004748162,-0.02222553,2.26,6
0,-3,1.285996,6.94069,-3,1.312741,7.119298,-3,1.299296,7.029715,0.194432,-0.06882749,-0.9784983,0,0.02506933,0.9975581,-0.06518676,0,-0.9805956,0.0118559,-0.1956827,0,7.506756,-2.170316,-5.265643,1,0.194432,0.02506932,-0.9805956,0,-0.06882747,0.9975581,0.0118559,0,-0.9784983,-0.06518676,-0.1956827,0,-6.761353,1.633577,6.356428,1,1,1,0.01642627,-0.1502767,0.9885074,-0.0006308286,-0.004752251,-0.02221629,2.28,7
0,-3,1.287955,6.930147,-3,1.321592,7.118045,-3,1.304679,7.023776,0.1938507,-0.06915891,-0.9785903,0,0.024547,0.9975417,-0.06563568,0,-0.9807239,0.01129793,-0.1950718,0,7.504336,-2.168929,-5.269588,1,0.1938507,0.024547,-0.9807239,0,-0.06915891,0.9975417,0.01129793,0,-0.9785903,-0.0656357,-0.1950718,0,-6.761489,1.633515,6.356238,1,1,1,0.01739185,-0.1493587,0.9886301,-0.0006321557,-0.004752495,-0.0222107,2.3,8
0,-3,1.285214,6.926421,-3,1.32025,7.116775,-3,1.302633,7.021267,0.1935748,-0.06894534,-0.97866,0,0.02424689,0.9975592,-0.06548084,0,-0.9807859,0.01105402,-0.194774,0,7.503251,-2.165878,-5.272436,1,0.1935748,0.02424689,-0.9807858,0,-0.06894533,0.9975592,0.01105402,0,-0.9786599,-0.06548083,-0.194774,0,-6.761689,1.633418,6.356091,1,1,1,0.01773645,-0.1497105,0.9885707,-0.0006325608,-0.004753083,-0.02220951,2.32,9
0,-3,1.285193,6.924482,-3,1.328468,7.108407,-3,1.306713,7.016135,0.193432,-0.06950633,-0.9786486,0,0.02443944,0.9975192,-0.06601606,0,-0.9808093,0.01114799,-0.1946508,0,7.502059,-2.170198,-5.272387,1,0.193432,0.02443943,-0.9808092,0,-0.06950632,0.9975192,0.01114801,0,-0.9786484,-0.06601607,-0.1946508,0,-6.761793,1.633406,6.356008,1,1,1,0.01889761,-0.149238,0.9886207,-0.0006323624,-0.004759499,-0.02220306,2.34,10
0,-3,1.27358,6.910486,-3,1.331979,7.095684,-3,1.302618,7.002764,0.1928337,-0.06965967,-0.9787558,0,0.02447956,0.9975079,-0.06617136,0,-0.9809261,0.01119944,-0.1940584,0,7.498796,-2.171541,-5.276797,1,0.1928337,0.02447956,-0.980926,0,-0.06965968,0.997508,0.01119944,0,-0.9787556,-0.06617135,-0.1940584,0,-6.761984,1.633389,6.356077,1,1,1,0.02170414,-0.1505438,0.9883651,-0.0006309133,-0.004763932,-0.02219908,2.36,11
0,-3,1.269989,6.903522,-3,1.320587,7.089667,-3,1.295148,6.996272,0.1924806,-0.06986463,-0.9788106,0,0.02453455,0.9974931,-0.06637348,0,-0.980994,0.01123907,-0.1937122,0,7.496773,-2.173136,-5.279326,1,0.1924806,0.02453455,-0.980994,0,-0.06986463,0.9974933,0.01123907,0,-0.9788105,-0.06637348,-0.1937122,0,-6.762269,1.633351,6.356043,1,1,1,0.02295451,-0.1526923,0.9880072,-0.0006256253,-0.004763932,-0.02216304,2.4,12
0,-3,1.249616,6.899909,-3,1.321055,7.087377,-3,1.285133,6.993303,0.1925521,-0.06949761,-0.9788228,0,0.02420297,0.9975218,-0.0660641,0,-0.9809883,0.01096962,-0.1937571,0,7.49778,-2.169075,-5.279683,1,0.1925521,0.02420296,-0.9809881,0,-0.06949759,0.9975218,0.01096963,0,-0.9788225,-0.0660641,-0.193757,0,-6.762332,1.633434,6.356051,1,1,1,0.02374854,-0.1549874,0.987631,-0.0006233286,-0.004763932,-0.02216259,2.42,13
0,-3,1.243358,6.889116,-3,1.317769,7.085493,-3,1.280343,6.986924,0.1921173,-0.0701323,-0.9788629,0,0.02453797,0.9974747,-0.06664981,0,-0.9810653,0.01121473,-0.193353,0,7.494812,-2.174931,-5.281991,1,0.1921172,0.02453796,-0.981065,0,-0.07013229,0.9974746,0.01121473,0,-0.9788628,-0.06664981,-0.193353,0,-6.762759,1.633487,6.356,1,0.937937,0.8791391,0.02488266,-0.1568547,0.9873082,-0.0006178888,-0.004750176,-0.02214424,2.44,14
0,-3,1.040123,6.88958,-3,1.289842,7.090713,-3,1.164061,6.98964,0.1916084,-0.07006258,-0.9789677,0,0.02498413,0.9974738,-0.06649701,0,-0.9811535,0.01171725,-0.1928748,0,7.491368,-2.177653,-5.2863,1,0.1916084,0.02498411,-0.9811532,0,-0.07006256,0.9974738,0.01171726,0,-0.9789674,-0.06649701,-0.1928748,0,-6.763097,1.633464,6.356102,1,0.9238666,0.845956,0.0228489,-0.1861946,0.9822472,-0.0006118091,-0.004668778,-0.02216932,2.46,15
0,-3,1.085424,6.890367,-3,1.242245,7.119542,-3,1.163264,7.004361,0.1913958,-0.07016544,-0.9790018,0,0.02517999,0.9974642,-0.06656594,0,-0.9811899,0.0119108,-0.1926773,0,7.489849,-2.179718,-5.287424,1,0.1913958,0.02517998,-0.9811898,0,-0.07016544,0.9974642,0.01191081,0,-0.9790018,-0.06656594,-0.1926772,0,-6.762864,1.633634,6.35616,1,0.8809838,0.7871984,0.01885987,-0.1863577,0.9823009,-0.0006092452,-0.004620301,-0.02225303,2.48,16
0,-3,1.092005,6.895499,-3,1.250672,7.106486,-3,1.17081,7.000508,0.1911467,-0.07035674,-0.9790367,0,0.02535675,0.9974489,-0.06672926,0,-0.9812339,0.01207012,-0.1924431,0,7.488235,-2.181998,-5.28881,1,0.1911467,0.02535675,-0.9812338,0,-0.07035674,0.9974489,0.01207011,0,-0.9790367,-0.06672926,-0.1924431,0,-6.762808,1.633635,6.356252,1,0.8411705,0.7504283,0.01964584,-0.184681,0.9826021,-0.000618957,-0.004486489,-0.02247833,2.5,17
