flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-3,1.875628,5.712324,-3,1.673683,6.271993,-3,1.774304,5.99304,-0.07513595,0.04737104,-0.9960475,0,0.008963669,0.9988627,0.04682876,0,-0.997133,0.005409719,0.0754751,0,5.816437,-1.377081,-7.307991,1,-0.07513592,0.008963671,-0.9971329,0,0.04737104,0.9988627,0.005409716,0,-0.9960476,0.04682877,0.0754751,0,-6.776849,1.665603,6.358781,1,0,0,0.02047436,0.0755136,0.9969346,0.003757897,-0.002655548,-0.01997618,2.26,1
0,-3,1.870949,5.711946,-3,1.668981,6.276729,-3,1.769613,5.995229,-0.07471788,0.04802276,-0.9960477,0,0.009161146,0.9988307,0.04746972,0,-0.9971627,0.005578103,0.07507038,0,5.819136,-1.373667,-7.306435,1,-0.0747178,0.009161142,-0.9971625,0,0.04802276,0.9988306,0.005578102,0,-0.9960478,0.04746972,0.07507044,0,-6.776798,1.665585,6.358784,1,0,0,0.02031699,0.07492743,0.996982,0.003758698,-0.002651474,-0.01997637,2.28,2
0,-3,1.868021,5.712068,-3,1.670192,6.276747,-3,1.768761,5.995301,-0.07451713,0.04794336,-0.9960666,0,0.009003419,0.9988353,0.04740307,0,-0.997179,0.005435664,0.074862,0,5.820917,-1.373173,-7.305223,1,-0.07451715,0.00900342,-0.9971792,0,0.04794337,0.9988353,0.005435665,0,-0.9960666,0.04740307,0.074862,0,-6.776895,1.665455,6.358845,1,1,1,0.0205054,0.07467122,0.9969973,0.003760147,-0.002643654,-0.01997698,2.3,3
0,-3,1.866644,5.714712,-3,1.668467,6.2779,-3,1.767215,5.997182,-0.07402551,0.04825943,-0.996088,0,0.00900775,0.99882,0.04772237,0,-0.9972157,0.005439838,0.07437289,0,5.824542,-1.371095,-7.30271,1,-0.07402552,0.009007749,-0.9972155,0,0.04825943,0.99882,0.005439838,0,-0.9960879,0.04772237,0.07437285,0,-6.776808,1.665514,6.358905,1,1,1,0.02051945,0.07457026,0.9970046,0.00376072,-0.002641487,-0.01997727,2.32,4
0,-3,1.873985,5.712538,-3,1.680068,6.278081,-3,1.776688,5.996205,-0.07406771,0.04782954,-0.9961056,0,0.008227026,0.9988445,0.04734931,0,-0.9972192,0.00468793,0.07437563,0,5.825598,-1.369276,-7.302105,1,-0.07406773,0.008227025,-0.9972193,0,0.04782954,0.9988445,0.004687931,0,-0.9961056,0.04734932,0.07437562,0,-6.776687,1.665516,6.358917,1,1,1,0.02073702,0.07668767,0.9968395,0.003760773,-0.002638733,-0.01997509,2.34,5
0,-3,1.874176,5.711259,-3,1.679508,6.271107,-3,1.776507,5.992055,-0.07420146,0.04771171,-0.9961013,0,0.007933879,0.9988515,0.04725242,0,-0.9972117,0.004396746,0.07449484,0,5.825104,-1.368245,-7.302789,1,-0.07420151,0.007933879,-0.9972116,0,0.0477117,0.9988514,0.004396747,0,-0.9961013,0.04725243,0.07449478,0,-6.776804,1.665532,6.358898,1,1,1,0.02166905,0.07653343,0.9968315,0.003760773,-0.002637459,-0.01997508,2.36,6
0,-3,1.877528,5.712719,-3,1.679092,6.271456,-3,1.777972,5.992949,-0.07425094,0.04764975,-0.9961007,0,0.007630829,0.9988557,0.04721273,0,-0.9972105,0.004095491,0.07452953,0,5.825232,-1.366775,-7.30295,1,-0.07425087,0.007630833,-0.9972103,0,0.04764975,0.9988557,0.004095483,0,-0.9961004,0.04721273,0.07452957,0,-6.776816,1.665551,6.358865,1,1,1,0.02137234,0.07688033,0.9968112,0.003758552,-0.002633385,-0.01997304,2.38,7
0,-3,1.879462,5.713162,-3,1.678261,6.274999,-3,1.778517,5.99495,-0.07420516,0.04759721,-0.9961064,0,0.008013336,0.9988565,0.04713166,0,-0.9972108,0.004484724,0.07450175,0,5.824789,-1.369603,-7.302769,1,-0.0742052,0.008013339,-0.9972109,0,0.04759721,0.9988566,0.004484724,0,-0.9961064,0.04713167,0.07450174,0,-6.776917,1.665553,6.358754,1,1,1,0.02087794,0.07693818,0.9968172,0.003753412,-0.00262986,-0.01996909,2.4,8
0,-3,1.885931,5.714572,-3,1.678956,6.270971,-3,1.782096,5.993617,-0.07451034,0.04716104,-0.9961045,0,0.007939311,0.9988775,0.04669845,0,-0.9971887,0.004428871,0.07480109,0,5.822603,-1.372367,-7.303986,1,-0.0745103,0.007939315,-0.9971886,0,0.04716104,0.9988776,0.004428866,0,-0.9961044,0.04669845,0.07480112,0,-6.776966,1.665684,6.358657,1,1,1,0.02090206,0.07740831,0.9967804,0.003745209,-0.002627586,-0.01995599,2.42,9
0,-3,1.884856,5.713375,-3,1.685249,6.27059,-3,1.78471,5.992846,-0.07459605,0.04674969,-0.9961174,0,0.007338965,0.9988992,0.04633065,0,-0.9971868,0.003854387,0.07485712,0,5.822981,-1.371579,-7.303614,1,-0.07459613,0.007338968,-0.9971868,0,0.04674968,0.9988992,0.003854388,0,-0.9961174,0.04633065,0.07485703,0,-6.776764,1.665716,6.358614,1,1,1,0.02099784,0.07773012,0.9967533,0.003745209,-0.002626396,-0.01995432,2.44,10
0,-3,1.891755,5.712515,-3,1.682037,6.270493,-3,1.786541,5.992358,-0.07462513,0.04636238,-0.9961334,0,0.007209882,0.9989176,0.04595184,0,-0.9971856,0.003752848,0.07487857,0,5.822972,-1.373676,-7.30324,1,-0.07462507,0.007209885,-0.9971855,0,0.04636238,0.9989176,0.003752842,0,-0.9961332,0.04595184,0.07487862,0,-6.776773,1.665804,6.358595,1,1,1,0.02109023,0.07781062,0.9967451,0.003745209,-0.002625397,-0.01995422,2.46,11
0,-3,1.886238,5.704712,-3,1.682557,6.272303,-3,1.784039,5.989412,-0.07456791,0.04621428,-0.9961445,0,0.007120134,0.9989248,0.04581027,0,-0.9971906,0.003676711,0.07481682,0,5.823509,-1.374242,-7.302682,1,-0.07456794,0.007120138,-0.9971904,0,0.04621427,0.9989247,0.003676706,0,-0.9961445,0.04581026,0.07481678,0,-6.776769,1.665838,6.358563,1,1,1,0.02190005,0.07700093,0.9967905,0.003745209,-0.002625305,-0.01995191,2.48,12
0,-3,1.884219,5.702552,-3,1.689814,6.272423,-3,1.786667,5.988417,-0.07459223,0.04616336,-0.9961451,0,0.006910669,0.9989279,0.04577484,0,-0.9971902,0.003469581,0.07483125,0,5.82361,-1.373268,-7.302945,1,-0.0745922,0.006910668,-0.9971903,0,0.04616335,0.9989278,0.003469582,0,-0.996145,0.04577484,0.07483128,0,-6.777001,1.665842,6.358501,1,1,1,0.02211097,0.07765096,0.9967355,0.003745209,-0.002625107,-0.01995118,2.5,13
0,-3,1.883959,5.701667,-3,1.691819,6.26504,-3,1.787547,5.984261,-0.07467508,0.04661385,-0.9961179,0,0.006635308,0.998908,0.04624699,0,-0.9971859,0.003156055,0.07490277,0,5.823414,-1.36815,-7.304126,1,-0.07467502,0.006635308,-0.9971858,0,0.04661384,0.9989079,0.003156051,0,-0.9961178,0.04624699,0.07490283,0,-6.777132,1.66581,6.358443,1,1,1,0.02308611,0.07834913,0.9966586,0.003746292,-0.002614716,-0.01996832,2.52,14
0,-3,1.878118,5.71261,-3,1.691318,6.264244,-3,1.784395,5.98929,-0.07479405,0.04727672,-0.9960777,0,0.0062549,0.9988781,0.04693997,0,-0.9971794,0.002719533,0.07500589,0,5.823154,-1.360723,-7.305726,1,-0.0747941,0.006254899,-0.9971794,0,0.04727672,0.9988781,0.002719536,0,-0.9960778,0.04693997,0.07500585,0,-6.777203,1.665704,6.358402,1,1,1,0.02162706,0.07826409,0.9966981,0.00374794,-0.002612503,-0.01996888,2.54,15
0,-3,1.508771,5.774541,-3,1.428534,6.170972,-3,1.468573,5.9731,-0.07490873,0.04812984,-0.9960282,0,0.006047091,0.9988381,0.04781084,0,-0.9971721,0.002441624,0.0751127,0,5.822595,-1.353001,-7.307511,1,-0.07490868,0.006047089,-0.9971721,0,0.04812984,0.998838,0.002441623,0,-0.9960281,0.04781083,0.07511274,0,-6.777204,1.665597,6.35832,1,1,1,0.02520169,-0.003369037,0.9996767,0.003661758,-0.003061279,-0.02068092,2.56,16
0,-3,0.8886619,5.66557,-3.032336,0.751,6.139673,-3,0.8157313,5.902099,-0.07505119,0.05068174,-0.9958909,0,0.005846953,0.9987128,0.05038472,0,-0.9971625,0.002041491,0.07525098,0,5.821687,-1.332762,-7.311572,1,-0.07505126,0.005846953,-0.9971625,0,0.05068174,0.9987128,0.002041495,0,-0.9958909,0.05038472,0.07525091,0,-6.777056,1.665398,6.358091,1,0.9974322,0.9589157,0.04152578,-0.1670071,0.9850809,0.003595353,-0.00388649,-0.02003945,2.6,17
0,-3,0.8016,5.652744,-3.216187,0.6711265,6.120124,-3.138031,0.741,5.896189,-0.07554018,0.05357813,-0.9957023,0,0.005867111,0.998562,0.0532869,0,-0.9971256,0.001816599,0.07574582,0,5.818098,-1.311057,-7.318437,1,-0.07554009,0.005867111,-0.9971254,0,0.05357813,0.998562,0.001816594,0,-0.9957023,0.0532869,0.0757459,0,-6.777241,1.665013,6.358097,1,1,1,0.04646819,-0.1906074,0.980566,0.003589394,-0.00389035,-0.02012279,2.62,18
0,-3,0.8452449,5.656244,-3.215353,0.6960942,6.144185,-3,0.7414252,5.893403,-0.07582188,0.05802282,-0.9954319,0,0.006098671,0.9983138,0.05772628,0,-0.9971029,0.001693903,0.0760479,0,5.815542,-1.279362,-7.325786,1,-0.07582187,0.006098676,-0.9971027,0,0.05802281,0.9983137,0.001693896,0,-0.9954317,0.05772626,0.07604787,0,-6.777142,1.664627,6.35797,1,1,1,0.0425943,-0.1777438,0.9831546,0.00359565,-0.003867416,-0.02010835,2.64,19
