flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-3,1.999833,5.071505,-3,1.999833,5.071505,-3,1.999833,5.071505,-0.3320735,-0.07165175,-0.9405283,0,0.0402788,0.995124,-0.09003228,0,-0.9423932,0.06778067,0.3275682,0,3.70258,-2.548787,-8.62107,1,-0.3320734,0.0402788,-0.9423931,0,-0.07165175,0.995124,0.06778067,0,-0.9405282,-0.09003228,0.3275682,0,-7.061456,1.611049,6.486032,1,0,0,0,0,1,0,0,0,2.62,1
0,-3,2.000035,5.07082,-3,2.000035,5.07082,-3,2.000035,5.07082,-0.3322194,-0.07164275,-0.9404773,0,0.04037221,0.9951171,-0.09006634,0,-0.9423377,0.06789093,0.3277048,0,3.701021,-2.54946,-8.621659,1,-0.3322193,0.0403722,-0.9423377,0,-0.07164276,0.9951172,0.06789093,0,-0.9404773,-0.09006634,0.3277048,0,-7.061574,1.611072,6.486057,1,0,0,0,0,1,0,0,0,2.64,2
0,-3,2.00042,5.071369,-3,2.00042,5.071369,-3,2.00042,5.071369,-0.332091,-0.07182477,-0.9405088,0,0.04013722,0.9951175,-0.09016747,0,-0.9423931,0.06769321,0.3275867,0,3.702659,-2.549424,-8.621187,1,-0.3320909,0.04013722,-0.9423929,0,-0.07182477,0.9951175,0.0676932,0,-0.9405087,-0.09016746,0.3275867,0,-7.061795,1.611012,6.486125,1,0.06964663,0,0,0,1,0,0,0,2.66,3
0,-3,2.000139,5.072997,-3,2.000139,5.072997,-3,2.000139,5.072997,-0.3316407,-0.07225305,-0.9406349,0,0.03870976,0.995181,-0.09009085,0,-0.9426113,0.06628954,0.3272456,0,3.709517,-2.543546,-8.620268,1,-0.3316407,0.03870976,-0.9426113,0,-0.07225306,0.9951811,0.06628954,0,-0.9406348,-0.09009085,0.3272456,0,-7.062076,1.611087,6.486188,1,0.1424757,0,0,0,1,0,0,0,2.68,4
0,-3,1.999682,5.072899,-3,1.999682,5.072899,-3,1.999682,5.072899,-0.331677,-0.07212136,-0.9406323,0,0.0388299,0.9951849,-0.08999592,0,-0.9425936,0.06637421,0.3272793,0,3.709004,-2.543127,-8.620933,1,-0.3316768,0.03882989,-0.9425936,0,-0.07212134,0.9951849,0.06637422,0,-0.940632,-0.08999592,0.3272794,0,-7.062349,1.611013,6.486335,1,0.4082447,0.3793442,0,0,1,0,0,0,2.7,5
0,-3,2.000072,5.071467,-3,2.000072,5.071467,-3,2.000072,5.071467,-0.332049,-0.07188466,-0.9405192,0,0.03968665,0.9951443,-0.09007102,0,-0.942427,0.06723402,0.3275838,0,3.703965,-2.54699,-8.622151,1,-0.3320489,0.03968663,-0.9424267,0,-0.07188465,0.9951443,0.06723402,0,-0.9405189,-0.09007102,0.3275837,0,-7.062489,1.611019,6.486436,1,0.5447696,0.6184927,0,0,1,0,0,0,2.72,6
0,-3,1.999049,5.072019,-3,1.999049,5.072019,-3,1.999049,5.072019,-0.3319507,-0.07161883,-0.940574,0,0.03982574,0.9951605,-0.0898307,0,-0.9424556,0.06727841,0.3274919,0,3.704688,-2.545469,-8.622572,1,-0.3319506,0.03982574,-0.9424556,0,-0.07161885,0.9951605,0.06727841,0,-0.940574,-0.0898307,0.3274919,0,-7.062697,1.611036,6.486581,1,0.8334928,0.8318239,0,0,1,0,0,0,2.74,7
0,-3,1.608578,4.603368,-3,1.307406,4.683916,-3,1.457089,4.643692,-0.3318174,-0.07183574,-0.9406046,0,0.04000096,0.9951281,-0.09011097,0,-0.9424952,0.06752547,0.3273273,0,3.705632,-2.548557,-8.62151,1,-0.3318173,0.04000097,-0.9424951,0,-0.07183575,0.9951282,0.06752548,0,-0.9406045,-0.09011097,0.3273273,0,-7.062915,1.611019,6.486688,1,0.8334928,0.8318239,0.0855004,-0.1271041,0.9881974,-0.0007223515,0.0005186615,-0.02067481,2.76,8
0,-3,1.662305,4.521633,-3,1.413398,4.649935,-3,1.536969,4.586014,-0.3311837,-0.07186154,-0.9408259,0,0.04055561,0.9950901,-0.09028245,0,-0.9426944,0.06805583,0.3266431,0,3.710517,-2.552179,-8.618563,1,-0.3311836,0.04055561,-0.9426944,0,-0.07186155,0.9950901,0.06805583,0,-0.9408258,-0.09028245,0.3266432,0,-7.063108,1.611061,6.486769,1,0.9552906,0.8955145,0.09849499,-0.1099523,0.9890447,-0.0007113572,0.0004726257,-0.02062926,2.78,9
0,-3,1.677482,4.510467,-3,1.483801,4.669153,-3,1.579919,4.590169,-0.3306187,-0.07111307,-0.9410813,0,0.040752,0.9951513,-0.08951579,0,-0.9428841,0.06794654,0.3261176,0,3.715453,-2.546297,-8.618345,1,-0.3306187,0.040752,-0.9428842,0,-0.07111307,0.9951513,0.06794656,0,-0.9410815,-0.0895158,0.3261177,0,-7.063242,1.611061,6.486849,1,0.9624172,0.9332948,0.09865064,-0.09973264,0.9901118,-0.0007108077,0.0004677124,-0.02071973,2.8,10
