flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-3,1.892684,6.044558,-3,1.706352,6.565422,-3,1.799449,6.305163,-0.005782008,-0.0167608,-0.9998428,0,0.05095379,0.9985557,-0.01703388,0,-0.9986842,0.05104428,0.004919648,0,6.217855,-2.032462,-6.819582,1,-0.005782025,0.0509538,-0.9986843,0,-0.0167608,0.9985557,0.05104428,0,-0.9998428,-0.01703389,0.004919631,0,-6.816625,1.596539,6.346971,1,0,0,0.007878038,0.03648358,0.9993032,-0.0002410356,-0.00363794,-0.01913382,2.58,1
0,-3,1.767936,5.896576,-3,1.60134,6.417963,-3,1.684442,6.157822,-0.03832901,0.01283112,-0.9991829,0,0.0321973,0.9994142,0.011599,0,-0.9987465,0.03172641,0.03871977,0,6.009271,-1.705548,-7.039339,1,-0.03832909,0.0321973,-0.9987462,0,0.01283113,0.9994143,0.03172641,0,-0.9991827,0.01159899,0.03871967,0,-6.781372,1.592716,6.328408,1,1,1,0.00752301,0.03637382,0.99931,-0.0002394188,-0.003643311,-0.01912313,2.6,2
0,-3,1.766002,5.893936,-3,1.600982,6.416688,-3,1.683292,6.15588,-0.03911567,0.0125437,-0.9991561,0,0.0320427,0.9994227,0.01129261,0,-0.9987209,0.03157393,0.03949499,0,6.004205,-1.706623,-7.043015,1,-0.03911563,0.03204269,-0.9987206,0,0.01254369,0.9994227,0.03157393,0,-0.9991558,0.01129261,0.03949501,0,-6.780803,1.59278,6.328572,1,1,1,0.007284613,0.03576177,0.9993338,-0.0002364945,-0.003643456,-0.01911974,2.62,3
0,-3,1.765875,5.889653,-3,1.598746,6.412185,-3,1.682105,6.151495,-0.03977883,0.01270792,-0.9991277,0,0.03218748,0.9994165,0.01143009,0,-0.9986899,0.03170473,0.04016471,0,5.999429,-1.706338,-7.046776,1,-0.03977889,0.03218748,-0.9986899,0,0.01270792,0.9994165,0.03170473,0,-0.9991277,0.01143009,0.04016465,0,-6.780294,1.592781,6.3287,1,1,1,0.007807089,0.03557162,0.9993366,-0.000232948,-0.003647461,-0.01911255,2.64,4
0,-3,1.763434,5.885471,-3,1.597848,6.410212,-3,1.680432,6.148438,-0.04091823,0.01305872,-0.9990772,0,0.03167356,0.999429,0.01176609,0,-0.9986604,0.03116289,0.04130852,0,5.992529,-1.70054,-7.053805,1,-0.04091826,0.03167356,-0.9986602,0,0.01305872,0.999429,0.03116288,0,-0.999077,0.01176609,0.04130848,0,-6.779884,1.59276,6.328876,1,1,1,0.00750107,0.03548759,0.999342,-0.000230575,-0.003650307,-0.01910215,2.66,5
0,-3,1.760938,5.886646,-3,1.600489,6.414605,-3,1.680505,6.151245,-0.04194236,0.01323562,-0.9990323,0,0.03136323,0.9994369,0.01192425,0,-0.9986276,0.03083275,0.04233384,0,5.985951,-1.697165,-7.059944,1,-0.04194235,0.03136323,-0.9986277,0,0.01323562,0.9994369,0.03083275,0,-0.9990324,0.01192426,0.04233385,0,-6.779585,1.592655,6.328939,1,1,1,0.005759744,0.03575307,0.9993441,-0.0002292711,-0.003657486,-0.01908887,2.68,6
0,-3,1.75475,5.884789,-3,1.602696,6.409148,-3,1.678523,6.147592,-0.04290283,0.01341488,-0.9989892,0,0.03177789,0.9994223,0.01205596,0,-0.9985737,0.03122853,0.04330432,0,5.978714,-1.698422,-7.065802,1,-0.04290282,0.03177789,-0.9985738,0,0.01341488,0.9994223,0.03122853,0,-0.9989892,0.01205596,0.04330434,0,-6.779372,1.592635,6.329206,1,1,1,0.005826129,0.03536723,0.9993574,-0.0002244115,-0.003667008,-0.01907655,2.7,7
0,-3,1.750074,5.884837,-3,1.609966,6.408134,-3,1.679831,6.147122,-0.04380274,0.01336537,-0.9989508,0,0.03257568,0.9993979,0.01194295,0,-0.998509,0.03201837,0.04421175,0,5.971129,-1.703729,-7.070686,1,-0.04380272,0.03257568,-0.9985089,0,0.01336537,0.9993979,0.03201837,0,-0.9989507,0.01194295,0.04421175,0,-6.778944,1.592634,6.329384,1,1,1,0.005133209,0.03562304,0.9993521,-0.0002220087,-0.003677101,-0.01906347,2.72,8
0,-3,1.748558,5.885943,-3,1.614756,6.407213,-3,1.681476,6.147218,-0.04420638,0.01335229,-0.9989333,0,0.03310702,0.9993811,0.01189317,0,-0.9984738,0.03254595,0.04462099,0,5.967503,-1.707149,-7.072564,1,-0.04420629,0.03310701,-0.9984736,0,0.01335229,0.999381,0.03254594,0,-0.9989331,0.01189317,0.04462107,0,-6.778423,1.592641,6.32954,1,1,1,0.004778999,0.03601823,0.9993398,-0.0002191551,-0.003682007,-0.01905709,2.74,9
0,-3,1.746245,5.886027,-3,1.611497,6.404586,-3,1.678691,6.145935,-0.04413009,0.01344994,-0.9989353,0,0.03335506,0.9993717,0.01198229,0,-0.9984689,0.03279077,0.04455101,0,5.967702,-1.708033,-7.072058,1,-0.04413011,0.03335506,-0.9984687,0,0.01344995,0.9993718,0.03279077,0,-0.9989352,0.01198229,0.04455097,0,-6.7782,1.592646,6.329639,1,1,1,0.005200552,0.03536044,0.9993611,-0.0002162643,-0.003685379,-0.01904638,2.76,10
