1,12
20,37
101,111
123,135
138,146
183,191
211,219
226,234
236,245
333,342
356,369
511,520
530,538
542,553
557,565
567,575
601,611
614,624
626,635
729,737
738,746
749,763
829,838
839,847
857,866
870,880
891,900
984,998
1000,1008
1012,1023
1027,1037
1039,1049
1052,1062
1068,1079
1085,1093
1095,1108
1147,1155
1156,1165
1179,1194
1195,1210
1220,1228
1243,1251
1252,1261
1287,1295
1306,1315
1337,1352
1356,1366
1381,1389
1404,1418
1422,1431
1438,1446
1480,1490
1504,1514
1518,1527
1531,1539
1572,1583
1586,1602
1661,1670
1676,1686
1692,1703
1704,1713
1714,1731
1732,1740
1744,1752
1765,1773
1810,1819
1820,1831
1839,1849
1853,1862
1863,1871
1892,1901
1944,1954
1980,1989
1990,2000
2035,2043
2067,2075
2078,2087
2140,2149
2233,2242
2246,2254
2260,2268
2274,2284
2297,2307
2328,2337
2339,2348
2349,2357
2358,2368
2400,2408
2507,2515
2523,2533
2576,2584
2586,2596
2598,2606
