time,alpha,beta,value,repro
8.330719,-0.6320996,4.391109,9.086938E-05,2.271734E-05
9.184967,-0.5157003,3.195205,0.0006905337,4.603558E-05
15.96471,-1.442874,4.835213,0.000755576,3.976715E-05
15.96336,1.254487,0.1924792,0.001058826,4.072408E-05
3.602257,2.554676,4.772209,4.210437E-05,4.210437E-05
7.392937,-4.453185,-1.76437,0.0003928219,4.364688E-05
11.26367,0.5149902,2.4665,0.0004607027,4.188206E-05
6.987183,-3.952455,3.771684,0.0002413041,3.447201E-05
6.753799,1.429159,-2.439569,0.0002308024,4.616047E-05
8.479698,-4.259305,-0.2382853,0.000551191,4.593258E-05
13.45704,-1.62003,2.305621,0.000502525,3.865577E-05
17.65623,0.1845137,3.862116,0.0002011271,3.352118E-05
7.402756,1.253469,1.886379,0.0001317361,4.391202E-05
30.53496,1.310986,-2.979684,0.0003732014,4.146682E-05
17.78149,-1.029058,-0.5839476,0.001019868,3.777288E-05
12.46219,3.443874,0.8949682,0.000417324,4.17324E-05
9.108307,-4.999652,-2.841825,0.0003487028,2.905857E-05
21.48643,3.156194,0.5492668,0.0009548626,3.182875E-05
