time,alpha,beta,value,repro
22.35759,2.136535,-4.999394,0.01528244,0.0002681129
62.04888,0.9825978,-1.105309,0.03033208,0.0001982489
34.55312,0.4164097,4.897682,0.02553823,0.0003004498
65.96339,3.538474,-1.333872,0.03674955,0.0002722189
36.93681,-1.770385,1.512587,0.0271806,0.0003314707
62.33629,4.687477,-1.051611,0.02775927,0.0001954879
35.29376,-4.965558,3.289633,0.02864415,0.0003720019
67.39099,2.194407,-1.193138,0.02872411,0.0001841289
59.1604,-2.483433,-1.111413,0.02801402,0.0002030001
43.87964,0.2314191,-0.9717942,0.02362748,0.000254059
39.01501,-3.097294,1.850442,0.03445153,0.0004474225
36.60437,-0.9377026,2.619927,0.02348051,0.0003130735
27.00085,-2.574612,-0.860948,0.02016114,0.0003101714
113.9377,-4.534976,2.636284,0.05549544,0.0004911101
51.93372,4.942993,1.114232,0.02691974,0.0002492568
53.03772,-1.516796,-0.4689395,0.02280518,0.0001714675
23.88885,-3.484891,-4.939041,0.01461286,0.0002181024
79.94769,2.101785,1.586646,0.02888741,0.0001863704
