time,alpha,beta,value,repro
14.60017,-0.1013176,0.1366577,0.002582981,4.873549E-05
30.33684,0.1740379,-0.4960055,0.00494534,4.94534E-05
37.10954,-0.3660996,0.1021681,0.003465384,4.175161E-05
45.82235,0.5686871,0.2071067,0.005979103,4.301513E-05
18.17027,-1.391671,-0.2522587,0.002299146,4.598292E-05
28.16641,2.200325,-2.400597,0.003891747,4.324164E-05
42.68192,0.01863327,0.5164768,0.004815364,4.377604E-05
11.3891,0.7973584,-1.567514,0.001482053,4.234436E-05
19.75874,1.949935,1.928354,0.002839075,4.654221E-05
37.10031,2.401343,-0.3665996,0.003507751,4.175894E-05
39.86597,-1.188589,1.856075,0.004087707,4.087707E-05
26.70795,1.647316,1.120878,0.002696145,4.348621E-05
10.52338,1.511567,-1.824885,0.001303551,4.827965E-05
46.49512,-0.4193306,1.472497,0.003497142,4.857142E-05
43.14117,0.8581237,-0.4873834,0.006020904,4.300646E-05
19.659,0.5978059,-1.358562,0.002723922,4.465445E-05
22.67853,-0.8811149,-3.943219,0.002940355,4.38859E-05
43.39127,0.9339434,0.623265,0.004861336,3.858203E-05
