time,alpha,beta,value,repro
24.99002,-0.3237653,-2.980168,0.003745117,4.681397E-05
82.47141,-1.011238,-2.258378,0.01173265,4.547538E-05
51.95281,-1.509679,2.210222,0.006438717,4.321287E-05
67.9958,-0.6232347,-2.354907,0.01017257,4.48131E-05
35.85535,-2.452235,-3.491209,0.005083565,4.382383E-05
57.74329,2.389907,-2.645591,0.007148319,4.332315E-05
23.63177,-1.215401,-0.02567391,0.004044808,5.120011E-05
70.0062,-0.1520184,-2.947541,0.008068953,3.994531E-05
49.21835,-1.244327,-1.021202,0.007674224,4.651045E-05
58.99377,-0.03588075,-3.542753,0.006317616,3.852205E-05
29.71869,-3.335181,0.802197,0.003890835,4.577453E-05
43.28363,-2.479884,-0.2782973,0.005180337,4.353225E-05
26.58948,0.5256849,-3.262564,0.004310317,4.898087E-05
32.84326,-1.139623,-1.572691,0.004651466,4.429968E-05
50.8783,2.722327,-2.176609,0.007426927,4.343232E-05
52.79321,-1.01489,-2.229479,0.006131456,4.033852E-05
29.99567,-0.7701365,-1.322324,0.004104692,4.366693E-05
82.66321,-2.073128,-0.3637656,0.01050397,4.103115E-05
