time,alpha,beta,value,repro
164.9185,0.8685449,-0.6210359,0.09777678,0.0002801627
158.0598,-0.6101282,4.533606,0.08830509,0.0002473532
110.7128,-0.76023,1.440947,0.07952076,0.000310628
149.1314,4.320844,2.986952,0.2072373,0.0005821274
175.3615,-2.682548,-1.064784,0.1294281,0.0003795545
108.1238,1.38811,0.378676,0.05688155,0.0002370064
134.4762,0.02571825,0.5387248,0.09592719,0.0003703753
116.077,0.4095841,0.2329922,0.07326983,0.0003556788
80.23303,-2.41856,-0.8231668,0.05525643,0.0002893007
127.0026,0.4345542,-0.8396493,0.0667138,0.0002863253
141.8903,-1.455607,1.915384,0.1054027,0.0004069603
86.15234,-3.534668,2.818105,0.03848895,0.000223773
96.88513,0.5811337,0.5580205,0.07238437,0.0003770019
105.5403,-2.898329,4.995808,0.1137246,0.000536437
111.8141,3.194828,-0.2205395,0.05040773,0.0002355502
82.43945,-2.173121,1.109094,0.04665477,0.0002696807
86.29321,1.610561,-1.165339,0.0561314,0.0003135832
116.1282,0.6919568,0.3398593,0.05375114,0.0002367892
