time,alpha,beta,value,repro
70.55756,-0.678897,-2.044026,0.0103022,4.440604E-05
88.67687,0.09570295,-0.5559373,0.01123624,4.643073E-05
59.93967,-2.177963,-0.356198,0.006132205,4.20014E-05
111.3606,1.45875,-0.20618,0.01300909,4.279306E-05
70.23361,-0.4579992,-2.476522,0.009484741,4.604243E-05
54.21494,2.186418,-2.118477,0.007103268,4.253454E-05
67.41718,-1.000016,0.7991557,0.007193129,4.523981E-05
42.79968,0.9868699,-2.329884,0.005490778,4.653202E-05
32.81537,0.4313844,-0.5412452,0.003839644,4.464703E-05
61.22974,0.407681,-0.7527993,0.006614924,4.351924E-05
82.09918,0.8331242,0.1606084,0.008022472,4.360039E-05
44.28735,2.859445,-0.8611545,0.004390736,4.181653E-05
28.92639,0.5440721,-0.5639066,0.003063413,4.786582E-05
41.75238,0.8003993,-2.018749,0.005527178,4.605982E-05
80.841,0.8784189,-0.2935464,0.008200347,4.226983E-05
34.52344,0.1428449,-2.235949,0.00393291,4.228935E-05
70.91852,1.81769,-2.699107,0.005080629,4.456692E-05
72.53955,1.554481,0.3213523,0.00719393,4.110817E-05
