time,alpha,beta,value,repro
88.60767,2.424207,-2.394269,0.0535642,0.0002789802
210.097,-1.280817,0.7835596,0.08679626,0.0002164495
195.0856,-1.079419,4.584389,0.1072279,0.0002647602
173.6586,4.108247,-1.197624,0.1217303,0.0003362717
167.4339,-2.435537,-0.7992638,0.1407157,0.0003683658
174.9014,4.917016,-1.066032,0.07243215,0.000223556
97.23889,0.4422496,4.852898,0.09002484,0.0004246455
134.6638,0.4229251,-4.999888,0.06380281,0.0002371852
128.3308,-2.520445,1.275347,0.0627873,0.0002258536
103.9285,-2.151909,1.03664,0.06145822,0.0002560759
110.6069,-2.874835,1.117219,0.1024586,0.0004416319
97.97021,-3.61623,4.950151,0.05641836,0.0002712421
93.27795,0.5037221,-0.1253317,0.06406998,0.0003110193
102.5156,-1.642843,3.574027,0.1185533,0.0004878736
94.38477,0.3576334,1.671094,0.09313897,0.0004103038
123.6611,-1.816638,0.09859881,0.05854937,0.0002234709
60.99121,-1.637707,-0.2171788,0.03098261,0.000215157
178.9182,-2.915709,2.714194,0.06411774,0.000198507
