2,19
21,32
140,151
462,471
482,490
629,640
657,665
742,751
763,773
774,784
785,793
818,826
835,843
859,867
868,877
889,897
1152,1160
1232,1240
1351,1359
1360,1373
1773,1781
1793,1801
1830,1838
1941,1955
2271,2282
2330,2338
2344,2355
2359,2367
2395,2403
2404,2420
2593,2601
2714,2728
2738,2747
2748,2757
2758,2771
2845,2856
2860,2872
2880,2890
2893,2901
3016,3024
3030,3040
3041,3049
3072,3080
3295,3303
3318,3327
3639,3653
3656,3666
3667,3675
3690,3698
3699,3708
3711,3719
3773,3784
3963,3974
4012,4020
4180,4189
4191,4201
4204,4231
4238,4249
4250,4260
4390,4398
4409,4417
