time,alpha,beta,value,repro
28.10778,0.9956132,-2.864535,0.02576785,0.0002996261
57.31316,-4.866711,2.494319,0.03775078,0.0003561394
47.22076,-0.5699005,1.112889,0.0314086,0.0002779522
61.23822,4.605079,0.6511895,0.02380666,0.0002333986
34.18541,-0.5269021,1.082266,0.01996888,0.0003503312
40.82495,2.035452,0.142695,0.02176864,0.0002291436
72.28156,-2.256608,0.9855448,0.04375013,0.0004013774
26.47858,-2.515327,0.8078029,0.01790264,0.0003442814
37.13724,-0.5647044,0.1338513,0.02546418,0.0002995786
42.47498,-2.66511,0.271693,0.02742201,0.0002886527
63.66708,-0.003115319,1.518262,0.02477037,0.000305807
29.58063,-1.114484,2.245652,0.01570476,0.0002453869
25.42145,1.407898,0.4200159,0.01953886,0.0003368769
55.15137,1.571203,2.753696,0.03395898,0.0004298605
58.79163,2.196184,-0.3110577,0.02551478,0.0002340806
36.39349,-4.818116,1.490184,0.01979949,0.0002828498
34.05188,-3.149554,-3.872263,0.02246948,0.0003404467
50.90265,-1.308118,0.9971625,0.03097791,0.0002816173
