time,alpha,beta,value,repro
84.47488,-2.691181,-2.941901,0.0121227,4.60939E-05
90.27575,-1.561224,-0.2251908,0.01340122,4.685741E-05
61.2919,-1.799114,1.151063,0.007204677,4.314178E-05
113.7128,-0.2830517,-1.237292,0.01499208,4.345531E-05
86.57214,-2.179982,-3.07069,0.01265155,4.903702E-05
54.9744,0.1913138,-4.009232,0.008383586,4.389312E-05
103.4377,-3.580705,-0.7613171,0.008230529,4.623893E-05
46.14923,-3.527613,-3.188151,0.006726215,4.804439E-05
32.20697,-2.642807,-2.104777,0.005208391,4.77834E-05
68.25269,-1.451417,-2.617052,0.007675426,4.411164E-05
72.17322,-2.347884,0.3252158,0.009177444,4.349499E-05
44.87628,-2.260883,-2.177591,0.005023028,4.256804E-05
30.9024,-2.257721,-4.452498,0.003756912,4.816554E-05
43.3468,-2.359618,-1.67799,0.006038226,4.680796E-05
71.5152,-1.490505,-0.7179351,0.009160508,4.240976E-05
31.19763,-1.991594,-2.197186,0.004818623,4.420755E-05
48.66162,-3.199541,-3.332215,0.006412624,4.613399E-05
71.38062,0.1305002,-0.6421481,0.008498117,4.085633E-05
