2,16
20,36
73,81
110,125
127,142
145,165
174,182
185,224
226,245
248,272
274,287
291,300
301,310
367,380
386,406
410,422
437,450
451,470
478,488
502,511
513,522
525,544
546,556
558,568
579,590
592,611
613,625
635,643
656,670
672,682
697,712
714,728
731,741
743,752
766,780
786,797
811,831
874,883
894,910
913,924
927,936
939,950
993,1006
1026,1039
1042,1057
1068,1116
1140,1149
1152,1163
1209,1218
1223,1284
1286,1300
1311,1323
1325,1337
1340,1348
1350,1378
1380,1388
1389,1413
1414,1426
1442,1454
1456,1473
1475,1488
1500,1510
1512,1522
