time,alpha,beta,value,repro
33.06806,0.3968829,-0.9440864,0.005383379,4.681199E-05
115.8248,-0.6896946,0.1185244,0.01768596,4.593755E-05
96.40231,-1.24749,2.031731,0.01463438,4.530769E-05
90.25009,-0.02940251,0.3711634,0.01393687,4.495765E-05
79.98071,-0.5407166,-0.486674,0.01212082,4.522693E-05
73.53033,3.710877,0.1256638,0.009605991,4.447218E-05
43.06348,-0.929598,0.9868379,0.006105187,4.923538E-05
65.57831,0.2290256,-0.7287054,0.008761307,4.000597E-05
59.58051,0.1379566,0.5084788,0.009604904,4.708286E-05
67.10126,-0.199226,-1.155286,0.008003518,3.98185E-05
53.74713,-1.916142,1.437167,0.006374689,4.586107E-05
50.72211,0.3868361,0.2149403,0.006578135,4.299435E-05
36.44659,1.121067,0.4973179,0.00444874,4.493677E-05
37.0459,-0.6406477,0.4153675,0.005637739,4.474396E-05
55.28864,2.22062,0.03780964,0.007488206,4.353609E-05
55.44214,-0.2369571,0.3264163,0.007691865,4.180361E-05
32.59985,0.2451124,0.4795914,0.004556915,4.42419E-05
101.3325,0.2784404,1.322681,0.01269473,4.121667E-05
