time,alpha,beta,value,repro
31.89553,0.3749281,-0.8002046,0.005306805,4.738219E-05
135.5508,1.195223,3.030243,0.01842391,4.688018E-05
93.80215,0.3469692,4.964367,0.01510657,4.60566E-05
90.84442,0.9595025,3.000585,0.01382024,4.458143E-05
90.97672,-0.9647554,1.72978,0.01206363,4.604439E-05
75.50296,3.807888,1.109081,0.009328408,4.379534E-05
40.77722,1.342791,2.385433,0.006352291,4.962727E-05
68.58551,3.033937,-0.37545,0.008797778,4.073045E-05
58.39325,1.055749,2.753923,0.009860839,4.740788E-05
66.19287,-0.2222866,1.090369,0.008053414,4.067381E-05
49.98169,1.252646,2.768341,0.006464046,4.58443E-05
55.10229,0.702475,1.883721,0.006622661,4.300429E-05
35.52258,1.109361,2.568939,0.004102353,4.411132E-05
41.16516,-1.866768,3.41206,0.005673778,4.467542E-05
53.54126,3.852042,2.842529,0.007301538,4.220542E-05
63.94537,0.5732641,1.822075,0.007467313,4.080499E-05
33.73682,0.7115374,0.4573321,0.004739091,4.47084E-05
101.5548,0.4910749,2.988885,0.01271634,4.183006E-05
